date,deposit,deposited,equity,tqqq_value,bond_value,cash,transaction_cost,turnover,buy_count,sell_count,tqqq_units,deployed_principal,principal_wait_days,profit,roi
2021-09-16,100.0,100.0,100.80440754718228,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,0.8044075471822794,0.008044075471822794
2021-09-17,0.0,100.0,98.41461939845091,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1.5853806015490903,-0.015853806015490902
2021-09-20,100.0,200.0,193.31728603035685,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-6.682713969643146,-0.03341356984821573
2021-09-21,0.0,200.0,193.69795450912878,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-6.3020454908712225,-0.03151022745435611
2021-09-22,0.0,200.0,197.4034047709248,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-2.5965952290752057,-0.01298297614537603
2021-09-23,0.0,200.0,201.00730684443988,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0073068444398814,0.005036534222199407
2021-09-24,0.0,200.0,201.3372992485581,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.3372992485581108,0.006686496242790554
2021-09-27,100.0,300.0,298.2936995164116,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-1.706300483588393,-0.0056876682786279765
2021-09-28,0.0,300.0,281.25923058703637,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-18.74076941296363,-0.062469231376545434
2021-09-29,0.0,300.0,280.5717496733932,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-19.428250326606815,-0.06476083442202271
2021-09-30,0.0,300.0,277.93638158624424,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-22.063618413755762,-0.07354539471251921
2021-10-01,0.0,300.0,281.6794250106308,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-18.32057498936922,-0.0610685832978974
2021-10-04,100.0,400.0,366.6866667881296,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-33.31333321187037,-0.08328333302967593
2021-10-05,0.0,400.0,376.490474753574,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-23.509525246425994,-0.058773813116064985
2021-10-06,0.0,400.0,381.21087274041804,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-18.78912725958196,-0.046972818148954903
2021-10-07,0.0,400.0,388.21367857476855,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-11.78632142523145,-0.029465803563078624
2021-10-08,0.0,400.0,384.2713523172751,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-15.728647682724898,-0.03932161920681224
2021-10-11,100.0,500.0,477.66582398855735,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-22.33417601144265,-0.0446683520228853
2021-10-12,0.0,500.0,474.45740955222806,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-25.542590447771943,-0.05108518089554388
2021-10-13,0.0,500.0,481.92194485417855,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-18.078055145821452,-0.0361561102916429
2021-10-14,0.0,500.0,499.6013017343062,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.3986982656937812,-0.0007973965313875623
2021-10-15,0.0,500.0,505.88718626974844,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.88718626974844,0.011774372539496881
2021-10-18,100.0,600.0,618.8011265248758,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,18.801126524875826,0.031335210874793046
2021-10-19,0.0,600.0,627.8293809425872,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,27.82938094258725,0.04638230157097875
2021-10-20,0.0,600.0,626.337780556284,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,26.337780556283974,0.043896300927139954
2021-10-21,0.0,600.0,634.0316175043608,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34.03161750436084,0.05671936250726806
2021-10-22,0.0,600.0,623.1975181501235,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,23.19751815012353,0.03866253025020588
2021-10-25,100.0,700.0,737.102560587207,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,37.102560587206995,0.05300365798172428
2021-10-26,0.0,700.0,741.1974931972334,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,41.19749319723337,0.05885356171033339
2021-10-27,0.0,700.0,745.0196271142353,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,45.01962711423528,0.06431375302033611
2021-10-28,0.0,700.0,761.8546312298664,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,61.85463122986641,0.08836375889980916
2021-10-29,0.0,700.0,769.3166349538442,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,69.31663495384419,0.0990237642197774
2021-11-01,100.0,800.0,874.8901158398481,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,74.89011583984814,0.09361264479981017
2021-11-02,0.0,800.0,882.2914466179077,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,82.2914466179077,0.10286430827238462
2021-11-03,0.0,800.0,900.8972808906518,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.89728089065181,0.12612160111331477
2021-11-04,0.0,800.0,923.7178258187716,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,123.71782581877164,0.15464728227346455
2021-11-05,0.0,800.0,925.5682776155262,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,125.5682776155262,0.15696034701940775
2021-11-08,100.0,900.0,1022.8068785143455,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,122.8068785143455,0.13645208723816166
2021-11-09,0.0,900.0,1008.3416587383613,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,108.34165873836128,0.12037962082040142
2021-11-10,0.0,900.0,978.9559341381886,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,78.95593413818858,0.08772881570909842
2021-11-11,0.0,900.0,984.4232257392733,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,84.42322573927333,0.09380358415474815
2021-11-12,0.0,900.0,1005.0387086775424,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,105.03870867754245,0.1167096763083805
2021-11-15,100.0,1000.0,1104.0165901535345,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,104.01659015353448,0.10401659015353448
2021-11-16,0.0,1000.0,1119.5361898769738,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,119.53618987697382,0.11953618987697383
2021-11-17,0.0,1000.0,1120.5374512567168,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,120.53745125671685,0.12053745125671685
2021-11-18,0.0,1000.0,1143.5664629908058,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,143.5664629908058,0.1435664629908058
2021-11-19,0.0,1000.0,1156.2073758257054,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,156.2073758257054,0.1562073758257054
2021-11-22,100.0,1100.0,1226.7004841853147,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,126.70048418531474,0.11518225835028613
2021-11-23,0.0,1100.0,1215.149443386908,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,115.14944338690793,0.1046813121699163
2021-11-24,0.0,1100.0,1223.7107227689758,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,123.71072276897576,0.1124642934263416
2021-11-26,0.0,1100.0,1174.789501180448,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,74.78950118044804,0.06799045561858913
2021-11-29,100.0,1200.0,1328.782801056905,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,128.7828010569051,0.10731900088075425
2021-11-30,0.0,1200.0,1289.3416598495553,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,89.3416598495553,0.07445138320796275
2021-12-01,0.0,1200.0,1245.6327679955964,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,45.632767995596396,0.038027306662996994
2021-12-02,0.0,1200.0,1264.0284409143173,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,64.02844091431734,0.053357034095264454
2021-12-03,0.0,1200.0,1220.025468381596,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20.025468381596056,0.016687890317996713
2021-12-06,100.0,1300.0,1341.3976733469344,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,41.397673346934425,0.031844364113026484
2021-12-07,0.0,1300.0,1422.1108664639062,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,122.11086646390618,0.09393143574146628
2021-12-08,0.0,1300.0,1434.0505598696452,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,134.0505598696452,0.10311581528434247
2021-12-09,0.0,1300.0,1391.7042193567404,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,91.7042193567404,0.07054170719749261
2021-12-10,0.0,1300.0,1421.7921336087145,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,121.7921336087145,0.09368625662208807
2021-12-13,100.0,1400.0,1477.6335762724973,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,77.6335762724973,0.05545255448035521
2021-12-14,0.0,1400.0,1447.9852105987072,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,47.985210598707226,0.03427515042764802
2021-12-15,0.0,1400.0,1512.7341972539994,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,112.73419725399935,0.08052442660999953
2021-12-16,0.0,1400.0,1435.376426001253,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35.376426001253094,0.025268875715180782
2021-12-17,0.0,1400.0,1420.7228811454918,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20.722881145491783,0.01480205796106556
2021-12-20,100.0,1500.0,1492.64999039848,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-7.350009601520014,-0.0049000064010133425
2021-12-21,0.0,1500.0,1559.5179268360635,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,59.51792683606345,0.03967861789070897
2021-12-22,0.0,1500.0,1597.8847802386447,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,97.88478023864468,0.06525652015909646
2021-12-23,0.0,1500.0,1622.3663133182793,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,122.36631331827925,0.08157754221218617
2021-12-27,100.0,1600.0,1776.9012810331922,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,176.90128103319216,0.1105633006457451
2021-12-28,0.0,1600.0,1762.3603461765915,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,162.36034617659152,0.1014752163603697
2021-12-29,0.0,1600.0,1760.8090156084013,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,160.8090156084013,0.10050563475525082
2021-12-30,0.0,1600.0,1748.5947022121147,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,148.59470221211473,0.0928716888825717
2021-12-31,0.0,1600.0,1725.910742001201,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,125.91074200120102,0.07869421375075064
2022-01-03,100.0,1700.0,1863.0888847942065,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,163.08888479420648,0.0959346381142391
2022-01-04,0.0,1700.0,1814.2917563088147,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,114.29175630881468,0.06723044488753804
2022-01-05,0.0,1700.0,1701.5264327531925,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.5264327531924664,0.0008979016195249802
2022-01-06,0.0,1700.0,1700.2967015323557,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2967015323556552,0.00017453031315038542
2022-01-07,0.0,1700.0,1662.776517160565,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-37.223482839435064,-0.02189616637613827
2022-01-10,100.0,1800.0,1769.558129079159,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-30.441870920840984,-0.016912150511578326
2022-01-11,0.0,1800.0,1821.5849956035686,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,21.584995603568586,0.01199166422420477
2022-01-12,0.0,1800.0,1835.9521299568144,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35.95212995681436,0.019973405531563532
2022-01-13,0.0,1800.0,1743.0009995335997,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-56.999000466400275,-0.03166611137022238
2022-01-14,0.0,1800.0,1764.9867757915274,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-35.01322420847259,-0.019451791226929218
2022-01-18,100.0,1900.0,1776.5157812654613,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-123.48421873453867,-0.06499169407080983
2022-01-19,0.0,1900.0,1735.5016049117194,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-164.49839508828063,-0.08657810267804243
2022-01-20,0.0,1900.0,1689.6488723928842,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-210.3511276071158,-0.11071111979321885
2022-01-21,0.0,1900.0,1594.486507612896,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-305.51349238710395,-0.16079657494058103
2022-01-24,100.0,2000.0,1718.2953414209167,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-281.70465857908334,-0.14085232928954167
2022-01-25,0.0,2000.0,1632.429645172422,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-367.57035482757806,-0.18378517741378902
2022-01-26,0.0,2000.0,1635.1283035387116,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-364.87169646128837,-0.18243584823064418
2022-01-27,0.0,2000.0,1597.1022534207507,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-402.8977465792493,-0.20144887328962466
2022-01-28,0.0,2000.0,1699.4049223561071,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-300.59507764389286,-0.15029753882194644
2022-01-31,100.0,2100.0,1914.0167515986798,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-185.98324840132022,-0.0885634516196763
2022-02-01,0.0,2100.0,1936.8679713174138,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-163.13202868258622,-0.07768191842027915
2022-02-02,0.0,2100.0,1969.3264953511828,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-130.67350464881724,-0.06222547840419869
2022-02-03,0.0,2100.0,1807.812504284218,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-292.187495715782,-0.13913690272180096
2022-02-04,0.0,2100.0,1854.0332274927468,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-245.96677250725315,-0.1171270345272634
2022-02-07,100.0,2200.0,1923.0855472738237,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-276.91445272617625,-0.12587020578462557
2022-02-08,0.0,2200.0,1966.3192105243568,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-233.68078947564322,-0.10621854067074692
2022-02-09,0.0,2200.0,2049.7767723483876,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-150.22322765161243,-0.06828328529618748
2022-02-10,0.0,2200.0,1956.4687833633152,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-243.5312166366848,-0.11069600756212945
2022-02-11,0.0,2200.0,1833.0603999294617,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-366.9396000705383,-0.16679072730479014
2022-02-14,100.0,2300.0,1938.684697826399,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-361.3153021736009,-0.15709360964069605
2022-02-15,0.0,2300.0,2033.6428159691798,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-266.35718403082024,-0.11580747131774793
2022-02-16,0.0,2300.0,2031.622088951867,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-268.377911048133,-0.11668604828179696
2022-02-17,0.0,2300.0,1910.9772844144754,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-389.02271558552457,-0.1691403111241411
2022-02-18,0.0,2300.0,1866.8179115358585,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-433.18208846414154,-0.18834003846267022
2022-02-22,100.0,2400.0,1928.7378990562886,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-471.2621009437114,-0.1963592087265464
2022-02-23,0.0,2400.0,1830.733883291646,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-569.266116708354,-0.23719421529514753
2022-02-24,0.0,2400.0,1953.3917154230778,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-446.6082845769222,-0.18608678524038424
