date,deposit,deposited,equity,tqqq_value,bond_value,cash,transaction_cost,turnover,buy_count,sell_count,tqqq_units,deployed_principal,principal_wait_days,profit,roi
2021-09-16,100.0,100.0,99.95002498750624,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-0.04997501249376057,-0.0004997501249376057
2021-09-17,0.0,100.0,98.76639824680869,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1.2336017531913086,-0.012336017531913086
2021-09-20,100.0,200.0,196.67558118990098,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-3.3244188100990186,-0.016622094050495095
2021-09-21,0.0,200.0,196.91762231978123,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-3.0823776802187695,-0.015411888401093848
2021-09-22,0.0,200.0,198.75691867805608,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1.2430813219439187,-0.006215406609719594
2021-09-23,0.0,200.0,200.59082620883007,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.590826208830066,0.0029541310441503297
2021-09-24,0.0,200.0,200.779063528083,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.7790635280829861,0.0038953176404149304
2021-09-27,100.0,300.0,299.12641067394145,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-0.8735893260585499,-0.0029119644201951664
2021-09-28,0.0,300.0,290.66193764585546,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-9.33806235414454,-0.031126874513815135
2021-09-29,0.0,300.0,290.1853875175452,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-9.814612482454777,-0.032715374941515926
2021-09-30,0.0,300.0,289.11921315946176,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-10.880786840538235,-0.03626928946846078
2021-10-01,0.0,300.0,290.91226346123227,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-9.087736538767729,-0.03029245512922576
2021-10-04,100.0,400.0,384.75613474972715,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-15.243865250272847,-0.03810966312568212
2021-10-05,0.0,400.0,389.9500235009447,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-10.049976499055276,-0.02512494124763819
2021-10-06,0.0,400.0,392.4487232720165,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-7.55127672798352,-0.0188781918199588
2021-10-07,0.0,400.0,396.04944886352627,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-3.9505511364737345,-0.009876377841184336
2021-10-08,0.0,400.0,394.07454894982084,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-5.925451050179163,-0.014813627625447906
2021-10-11,100.0,500.0,491.0021771289881,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,-8.99782287101192,-0.01799564574202384
2021-10-12,0.0,500.0,489.2895345074428,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-10.710465492557205,-0.02142093098511441
2021-10-13,0.0,500.0,493.20781019910925,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-6.792189800890753,-0.013584379601781507
2021-10-14,0.0,500.0,502.2909956872601,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.2909956872600787,0.004581991374520158
2021-10-15,0.0,500.0,505.45579985622095,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.455799856220949,0.010911599712441898
2021-10-18,100.0,600.0,610.488497843142,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,10.488497843142,0.01748082973857
2021-10-19,0.0,600.0,615.1084656514424,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,15.10846565144243,0.02518077608573738
2021-10-20,0.0,600.0,614.3058207948038,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,14.305820794803822,0.02384303465800637
2021-10-21,0.0,600.0,618.0571743461445,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,18.057174346144507,0.03009529057690751
2021-10-22,0.0,600.0,612.8640652111841,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,12.864065211184084,0.021440108685306807
2021-10-25,100.0,700.0,719.0885932086513,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,19.088593208651332,0.027269418869501905
2021-10-26,0.0,700.0,721.3527415646614,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,21.352741564661414,0.030503916520944876
2021-10-27,0.0,700.0,723.0271260103898,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,23.027126010389793,0.032895894300556845
2021-10-28,0.0,700.0,731.0565333454546,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,31.056533345454568,0.04436647620779224
2021-10-29,0.0,700.0,734.6526110189084,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34.652611018908374,0.049503730027011965
2021-11-01,100.0,800.0,837.1140931444215,0.0,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,0.0,0.0,0.0,37.11409314442153,0.04639261643052692
2021-11-02,0.0,800.0,840.6145572221737,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,40.614557222173744,0.05076819652771718
