execution_date,signal_date,side,price,shares,notional,regime
2010-02-11,,buy,37.32604274020664,2.679094612199075,100.0,always
2010-02-16,,buy,38.236874634331166,2.6152765087713132,100.0,always
2010-02-22,,buy,39.04359490241607,2.5612395643878547,100.0,always
2010-03-01,,buy,39.000223320193086,2.5640878817281836,100.0,always
2010-03-08,,buy,40.30139207256475,2.4813038671206393,100.0,always
2010-03-15,,buy,40.995340416408624,2.439301612921219,100.0,always
2010-03-22,,buy,41.073831180204344,2.434640186382109,100.0,always
2010-03-29,,buy,41.89008559050779,2.387199705857364,100.0,always
2010-04-05,,buy,41.91616107226373,2.38571466092993,100.0,always
2010-04-12,,buy,42.59346176448984,2.347778176681802,100.0,always
2010-04-19,,buy,42.85398189597695,2.3335054428019864,100.0,always
2010-04-26,,buy,43.913386191835166,2.2772099505866175,100.0,always
2010-05-03,,buy,42.94081955243793,2.3287864796777633,100.0,always
2010-05-10,,buy,41.186716437580024,2.427967282887279,100.0,always
2010-05-17,,buy,40.83068215969905,2.449138606327342,100.0,always
2010-05-24,,buy,38.92027506335405,2.5693549143016323,100.0,always
2010-06-01,,buy,39.44997463614776,2.534855875632697,100.0,always
2010-06-07,,buy,39.35445990163701,2.541008064903982,100.0,always
2010-06-14,,buy,39.8754860350602,2.5078064230258112,100.0,always
2010-06-21,,buy,41.412687013045364,2.4147189475654915,100.0,always
2010-06-28,,buy,39.46298366447636,2.534020256811388,100.0,always
2010-07-06,,buy,37.571352960013,2.6616023145727405,100.0,always
2010-07-12,,buy,38.86149587941942,2.573241141058566,100.0,always
2010-07-19,,buy,38.765597332920535,2.579606839053605,100.0,always
2010-07-26,,buy,40.203949022167365,2.4873178489223213,100.0,always
2010-08-02,,buy,40.43932787721892,2.4728403079204977,100.0,always
2010-08-09,,buy,40.97106475780562,2.4407469171508036,100.0,always
2010-08-16,,buy,38.791752549780306,2.5778675472749772,100.0,always
2010-08-23,,buy,39.401960403636096,2.5379447868987706,100.0,always
2010-08-30,,buy,38.233847366981266,2.6154835802990615,100.0,always
2010-09-07,,buy,39.942424224932786,2.5036036730484224,100.0,always
2010-09-13,,buy,40.93621344454298,2.442824863014548,100.0,always
2010-09-20,,buy,42.0893210390257,2.3758995757446137,100.0,always
2010-09-27,,buy,43.36501933815063,2.306006120283784,100.0,always
2010-10-04,,buy,42.70095760463974,2.3418678551867966,100.0,always
2010-10-11,,buy,43.49609477412656,2.2990569732592294,100.0,always
2010-10-18,,buy,44.99896605674143,2.2222732823217544,100.0,always
2010-10-25,,buy,45.30479234828271,2.2072720084719806,100.0,always
2010-11-01,,buy,45.75913978145506,2.1853557666861407,100.0,always
2010-11-08,,buy,46.816414558968,2.1360029584077647,100.0,always
2010-11-15,,buy,46.11738973554756,2.168379445875693,100.0,always
2010-11-22,,buy,45.66302499505959,2.1899556591097347,100.0,always
2010-11-29,,buy,46.0474916659311,2.1716709506239282,100.0,always
2010-12-06,,buy,47.07853062118633,2.124110474148866,100.0,always
2010-12-13,,buy,47.79502514944961,2.09226796486269,100.0,always
2010-12-20,,buy,47.81973899392262,2.091186654379459,100.0,always
2010-12-27,,buy,47.78472493681462,2.092718962644009,100.0,always
2011-01-03,,buy,48.12617302217261,2.0778714308725146,100.0,always
2011-01-10,,buy,48.809042076770986,2.0488007087439155,100.0,always
2011-01-18,,buy,49.52695856002784,2.0191023819643124,100.0,always
2011-01-24,,buy,48.84407492749554,2.047331230009794,100.0,always
2011-01-31,,buy,48.861595170848226,2.046597120915568,100.0,always
2011-02-07,,buy,50.33242866313746,1.986790676628687,100.0,always
2011-02-14,,buy,51.164147235648315,1.9544936328055438,100.0,always
2011-02-22,,buy,50.71765745370701,1.9716998974425402,100.0,always
2011-02-28,,buy,50.673884893722494,1.9734030696428417,100.0,always
2011-03-07,,buy,50.96277783479442,1.9622164302771936,100.0,always
2011-03-14,,buy,49.185525342272086,2.033118469389527,100.0,always
2011-03-21,,buy,48.465864556153505,2.0633078748474203,100.0,always
2011-03-28,,buy,50.052739445589154,1.9978926449911303,100.0,always
2011-04-04,,buy,50.51739588013955,1.9795161301913837,100.0,always
2011-04-11,,buy,50.12288602717857,1.995096610075009,100.0,always
2011-04-18,,buy,49.1672514927993,2.033874112622409,100.0,always
2011-04-25,,buy,51.19251422417608,1.9534106014424701,100.0,always
2011-05-02,,buy,51.876341131306205,1.9276610072959106,100.0,always
2011-05-09,,buy,51.35029827278476,1.9474083571779208,100.0,always
2011-05-16,,buy,50.97332380558131,1.9618104634771831,100.0,always
2011-05-23,,buy,49.956313560576014,2.00174898571613,100.0,always
2011-05-31,,buy,50.82427717958929,1.9675636437808381,100.0,always
2011-06-06,,buy,49.29000450132015,2.0288089037874135,100.0,always
2011-06-13,,buy,47.93105496002094,2.0863300439226617,100.0,always
2011-06-20,,buy,47.133474180166694,2.121634395498879,100.0,always
2011-06-27,,buy,47.83643182929096,2.0904569211361728,100.0,always
2011-07-05,,buy,50.93824863432016,1.9631613312402734,100.0,always
2011-07-11,,buy,51.32488238464991,1.9483727064498388,100.0,always
2011-07-18,,buy,50.551619682904736,1.9781759838214925,100.0,always
2011-07-25,,buy,51.95755123921138,1.9246480562488846,100.0,always
2011-08-01,,buy,51.579710141549114,1.938746839126705,100.0,always
2011-08-08,,buy,45.85056198929142,2.1809983490138114,100.0,always
2011-08-15,,buy,47.26528372211462,2.1157177557195475,100.0,always
2011-08-22,,buy,45.015803983969796,2.2214420525646985,100.0,always
2011-08-29,,buy,47.151060323479264,2.120843079963658,100.0,always
2011-09-06,,buy,45.72755078144686,2.186865429944987,100.0,always
2011-09-12,,buy,46.21083326370021,2.163994737540311,100.0,always
2011-09-19,,buy,49.20163645979345,2.032452723025136,100.0,always
2011-09-26,,buy,47.907540297257356,2.0873540862152105,100.0,always
2011-10-03,,buy,45.79473675177967,2.1836570552207357,100.0,always
2011-10-10,,buy,48.40934994362688,2.0657166459878287,100.0,always
2011-10-17,,buy,50.97989029950926,1.9615577713583785,100.0,always
2011-10-24,,buy,50.62775102455566,1.9752013071150964,100.0,always
2011-10-31,,buy,51.43768833291909,1.9440998077668667,100.0,always
2011-11-07,,buy,50.84785150344421,1.9666514325236817,100.0,always
2011-11-14,,buy,50.78621360374558,1.9690383059512988,100.0,always
2011-11-21,,buy,48.11003490852361,2.0785684356733465,100.0,always
2011-11-28,,buy,47.68745751863931,2.0969874512792717,100.0,always
2011-12-05,,buy,50.59254892575779,1.97657564450341,100.0,always
2011-12-12,,buy,49.66821863882742,2.0133599058015426,100.0,always
2011-12-19,,buy,48.62275130974109,2.0566503808674024,100.0,always
2011-12-27,,buy,49.478286163227786,2.0210885977356243,100.0,always
2012-01-03,,buy,50.291292201085405,1.9884157997006442,100.0,always
2012-01-09,,buy,51.21918441242278,1.9523934468535944,100.0,always
2012-01-17,,buy,51.86427169820627,1.9281095969474207,100.0,always
2012-01-23,,buy,52.827521697513745,1.8929527031874063,100.0,always
2012-01-30,,buy,52.92471488741191,1.8894764046009986,100.0,always
2012-02-06,,buy,54.63026254324228,1.8304872673977277,100.0,always
2012-02-13,,buy,55.62000646978611,1.797914210138073,100.0,always
2012-02-21,,buy,56.11489030421626,1.78205819271621,100.0,always
2012-02-27,,buy,56.21207710097852,1.778977137250444,100.0,always
2012-03-05,,buy,57.29019576499784,1.745499359265521,100.0,always
2012-03-12,,buy,57.440419516107575,1.7409343602018397,100.0,always
2012-03-19,,buy,58.98077642892773,1.6954676770066046,100.0,always
2012-03-26,,buy,59.653554968759984,1.676346029207632,100.0,always
2012-04-02,,buy,59.73323179791865,1.674109988528771,100.0,always
2012-04-09,,buy,59.202096354580014,1.689129374761807,100.0,always
2012-04-16,,buy,58.88343055393628,1.698270618054456,100.0,always
2012-04-23,,buy,57.59104208816863,1.7363811518969505,100.0,always
2012-04-30,,buy,59.343732990214626,1.6850979026966388,100.0,always
