date,deposit,deposited,equity,tqqq_value,bond_value,cash,transaction_cost,turnover,buy_count,sell_count,tqqq_units,deployed_principal,principal_wait_days,profit,roi
2021-09-16,100.0,100.0,100.81864990732298,50.627380866985625,0.0,0.0,0.04997501249375313,99.95002498750625,2,0,1.441244050319182,0.0,0.0,0.8186499073229783,0.008186499073229783
2021-09-17,0.0,100.0,98.43542069542062,48.838525975581085,0.0,0.0,0.0,0.0,0,0,1.441244050319182,0.0,0.0,-1.5645793045793823,-0.01564579304579382
2021-09-20,100.0,200.0,193.40467234514665,95.09696116557042,0.0,0.0,0.04997501249375313,99.95002498750625,2,0,2.990299083647953,0.0,0.0,-6.5953276548533495,-0.03297663827426675
2021-09-21,0.0,200.0,193.64673070051947,95.21803597359136,0.0,0.0,0.0,0.0,0,0,2.990299083647953,0.0,0.0,-6.35326929948053,-0.03176634649740265
2021-09-22,0.0,200.0,197.35155962411045,98.00349801864576,0.0,0.0,0.0,0.0,0,0,2.990299083647953,0.0,0.0,-2.6484403758895496,-0.013242201879447748
2021-09-23,0.0,200.0,200.98955291501065,100.72481802059656,0.0,0.0,0.0,0.0,0,0,2.990299083647953,0.0,0.0,0.9895529150106483,0.0049477645750532415
2021-09-24,0.0,200.0,201.36861460166472,101.0097898364981,0.0,0.0,0.0,0.0,0,0,2.990299083647953,0.0,0.0,1.3686146016647172,0.006843073008323586
2021-09-27,100.0,300.0,298.1592729592925,148.60628113877362,0.0,0.0,0.04997501249375313,99.95002498750625,2,0,4.508083736566753,0.0,0.0,-1.8407270407075202,-0.006135756802358401
2021-09-28,0.0,300.0,281.53362916304235,136.21258484151653,0.0,0.0,0.0,0.0,0,0,4.508083736566753,0.0,0.0,-18.46637083695765,-0.0615545694565255
2021-09-29,0.0,300.0,280.39322567600794,135.31044014707982,0.0,0.0,0.0,0.0,0,0,4.508083736566753,0.0,0.0,-19.606774323992056,-0.06535591441330685
2021-09-30,0.0,300.0,278.33512998729304,133.7853952334351,0.0,0.0,0.0,0.0,0,0,4.508083736566753,0.0,0.0,-21.664870012706956,-0.07221623337568986
2021-10-01,0.0,300.0,281.66950583721274,136.22330715524393,0.0,0.0,0.0,0.0,0,0,4.508083736566753,0.0,0.0,-18.33049416278726,-0.06110164720929087
2021-10-04,100.0,400.0,366.946380230616,175.40045255777454,0.0,0.0,0.04997501249375313,99.95002498750625,2,0,6.184926610814481,0.0,0.0,-33.053619769384,-0.08263404942346
2021-10-05,0.0,400.0,376.2805281040367,182.14888925149268,0.0,0.0,0.0,0.0,0,0,6.184926610814481,0.0,0.0,-23.719471895963295,-0.05929867973990824
2021-10-06,0.0,400.0,381.11971727593584,185.744132655153,0.0,0.0,0.0,0.0,0,0,6.184926610814481,0.0,0.0,-18.88028272406416,-0.0472007068101604
2021-10-07,0.0,400.0,387.93679039943504,190.7686305305156,0.0,0.0,0.0,0.0,0,0,6.184926610814481,0.0,0.0,-12.06320960056496,-0.0301580240014124
2021-10-08,0.0,400.0,384.02143167027316,187.83645050044777,0.0,0.0,0.0,0.0,0,0,6.184926610814481,0.0,0.0,-15.97856832972684,-0.039946420824317104
2021-10-11,100.0,500.0,477.6510570565521,233.16110927979753,0.0,0.0,0.04997501249375313,99.95002498750625,2,0,7.851643954926976,0.0,0.0,-22.348942943447923,-0.04469788588689585
2021-10-12,0.0,500.0,474.42267791074636,230.78552453003752,0.0,0.0,0.0,0.0,0,0,7.851643954926976,0.0,0.0,-25.57732208925364,-0.051154644178507284
2021-10-13,0.0,500.0,481.7795842659176,236.19136210414555,0.0,0.0,0.0,0.0,0,0,7.851643954926976,0.0,0.0,-18.220415734082394,-0.036440831468164785
2021-10-14,0.0,500.0,499.3400781411557,249.2289686092505,0.0,0.0,0.0,0.0,0,0,7.851643954926976,0.0,0.0,-0.6599218588443136,-0.0013198437176886273
2021-10-15,0.0,500.0,505.53613879678363,253.84914459056336,0.0,0.0,0.0,0.0,0,0,7.851643954926976,0.0,0.0,5.536138796783632,0.011072277593567265
2021-10-18,100.0,600.0,618.3737508648178,313.49570691571523,0.0,0.0,0.04997501249375313,99.95002498750625,2,0,9.414199432808187,0.0,0.0,18.373750864817794,0.030622918108029657
2021-10-19,0.0,600.0,627.5663968164473,320.3811402769704,0.0,0.0,0.0,0.0,0,0,9.414199432808187,0.0,0.0,27.56639681644731,0.045943994694078845
2021-10-20,0.0,600.0,626.1562759944479,319.37186041224095,0.0,0.0,0.0,0.0,0,0,9.414199432808187,0.0,0.0,26.156275994447924,0.04359379332407987
2021-10-21,0.0,600.0,633.7488832416675,325.0910411543996,0.0,0.0,0.0,0.0,0,0,9.414199432808187,0.0,0.0,33.7488832416675,0.0562481387361125
2021-10-22,0.0,600.0,622.9243398547837,316.8599372191593,0.0,0.0,0.0,0.0,0,0,9.414199432808187,0.0,0.0,22.92433985478374,0.038207233091306234
2021-10-25,100.0,700.0,736.71686069559,377.2285873802387,0.0,0.0,0.04997501249375313,99.95002498750625,2,0,10.881246231708088,0.0,0.0,36.71686069558996,0.052452658136557084
2021-10-26,0.0,700.0,741.3742135173728,380.75404242097073,0.0,0.0,0.0,0.0,0,0,10.881246231708088,0.0,0.0,41.37421351737282,0.0591060193105326
2021-10-27,0.0,700.0,745.2183286739594,383.76109580388186,0.0,0.0,0.0,0.0,0,0,10.881246231708088,0.0,0.0,45.21832867395938,0.06459761239137053
2021-10-28,0.0,700.0,761.8308662865666,396.3595553099955,0.0,0.0,0.0,0.0,0,0,10.881246231708088,0.0,0.0,61.83086628656656,0.08832980898080937
2021-10-29,0.0,700.0,769.4871572646169,402.2180876172132,0.0,0.0,0.0,0.0,0,0,10.881246231708088,0.0,0.0,69.48715726461694,0.09926736752088135
2021-11-01,100.0,800.0,875.0569875047361,456.4448982839494,0.0,0.0,0.04997501249375313,99.95002498750625,2,0,12.22767111286391,0.0,0.0,75.05698750473607,0.09382123438092009
2021-11-02,0.0,800.0,882.8955839457592,462.5330325205602,0.0,0.0,0.0,0.0,0,0,12.22767111286391,0.0,0.0,82.8955839457592,0.103619479932199
