date,open,high,low,close,volume,adj_close,adj_open
2010-02-11,0.20343799889087677,0.21744799613952637,0.20278599858283997,0.21627600491046906,6912000,0.2055819183588028,0.19337870651150516
2010-02-12,0.21039099991321564,0.21903599798679352,0.2091670036315918,0.21716099977493286,17203200,0.20642319321632385,0.1999879447556053
2010-02-16,0.22226600348949432,0.22609399259090424,0.21877600252628326,0.22557300329208374,19238400,0.21441926062107086,0.21127577960961716
2010-02-17,0.22859400510787964,0.22945299744606018,0.2251559942960739,0.22940100729465485,38361600,0.21805796027183533,0.21729086141355924
2010-02-18,0.22916699945926666,0.23512999713420868,0.22778600454330444,0.23375000059604645,77721600,0.2221919149160385,0.21783552648375243
2010-02-19,0.2321610003709793,0.2367970049381256,0.2303909957408905,0.23375000059604645,92966400,0.2221919149160385,0.2206814849613459
2010-02-22,0.2365099936723709,0.2365099936723709,0.22947899997234344,0.23210899531841278,50995200,0.22063203155994415,0.22481541620815096
2010-02-23,0.2308329939842224,0.23208299279212952,0.21997399628162384,0.22304700314998627,82252800,0.21201813220977783,0.21941913384066344
2010-02-24,0.22697900235652924,0.23242199420928955,0.2257550060749054,0.22979199886322021,70617600,0.21842962503433228,0.21575572091574227
2010-02-25,0.22244800627231598,0.23122400045394897,0.21799500286579132,0.2296610027551651,91238400,0.2183050960302353,0.2114487561598882
2010-02-26,0.22898399829864502,0.2334900051355362,0.22671900689601898,0.2325260043144226,57600000,0.22102844715118408,0.21766158032794114
2010-03-01,0.2354689985513687,0.24348999559879303,0.2354689985513687,0.24250000715255737,28454400,0.23050928115844727,0.2238259298566914
2010-03-02,0.24463500082492828,0.24921900033950806,0.2433069944381714,0.2439579963684082,48422400,0.23189517855644226,0.23253870765434137
2010-03-03,0.24669300019741058,0.2488279938697815,0.24294300377368927,0.24531300365924835,47961600,0.23318317532539368,0.23449493609594665
2010-03-04,0.2461719959974289,0.24835899472236633,0.24234400689601898,0.24802100658416748,29452800,0.23575730621814728,0.23399972220902668
2010-03-05,0.2533070147037506,0.26012998819351196,0.25195300579071045,0.2589839994907379,26880000,0.24617816507816315,0.24078188692667388
2010-03-08,0.2592189908027649,0.2622399926185608,0.2592189908027649,0.26036500930786133,25344000,0.24749086797237396,0.24640151608406644
2010-03-09,0.2589319944381714,0.2690359950065613,0.25872400403022766,0.2649739980697632,46425600,0.25187206268310547,0.246128812671732
2010-03-10,0.2653389871120453,0.2730729877948761,0.26515600085258484,0.2714579999446869,40089600,0.25803542137145996,0.252218970742008
2010-03-11,0.2698180079460144,0.27434900403022766,0.26802098751068115,0.2739579975605011,53913600,0.2604118287563324,0.2564765456978314
2010-03-12,0.276978999376297,0.276978999376297,0.2714320123195648,0.27458301186561584,36134400,0.2610059082508087,0.26328342313468284
2010-03-15,0.2727600038051605,0.2746089994907379,0.26692700386047363,0.27273398637771606,42393600,0.259248286485672,0.2592730174463173
2010-03-16,0.2754170000553131,0.2786720097064972,0.2725520133972168,0.27789101004600525,46579200,0.26415038108825684,0.2617987012633165
2010-03-17,0.2786720097064972,0.2837759852409363,0.2775000035762787,0.27981799840927124,39820800,0.2659819722175598,0.26489264866783924
2010-03-18,0.28078100085258484,0.2835420072078705,0.27893200516700745,0.2826560139656067,52185600,0.26867973804473877,0.26689743727225823
2010-03-19,0.2776559889316559,0.2857550084590912,0.2746880054473877,0.2776559889316559,40051200,0.2639268934726715,0.2639268934726715
2010-03-22,0.2744010090827942,0.2884899973869324,0.2733590006828308,0.2851560115814209,58790400,0.2710561156272888,0.26083290769043926
