date,equity,cash,cost,QQQ,QLD,TQQQ
2024-10-02,6397.923702925453,9.185896487906575e-11,0.0,0.9999999999999857,0.0,0.0
2024-10-03,6393.144861370185,9.185896487906575e-11,0.0,0.9999999999999857,0.0,0.0
2024-10-04,6469.210201578082,9.185896487906575e-11,0.0,0.9999999999999858,0.0,0.0
2024-10-07,6399.9145462423185,9.185896487906575e-11,0.0,0.9999999999999857,0.0,0.0
2024-10-08,6495.494647726849,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2024-10-09,6546.603724524479,9.185896487906575e-11,0.0,0.999999999999986,0.0,0.0
2024-10-10,6539.170561479188,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2024-10-11,6549.391722762882,9.185896487906575e-11,0.0,0.999999999999986,0.0,0.0
2024-10-14,6604.350035838048,9.185896487906575e-11,0.0,0.9999999999999861,0.0,0.0
2024-10-15,6516.0710558400115,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2024-10-16,6516.867393166756,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2024-10-17,6521.381742807033,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2024-10-18,6564.126824889455,9.185896487906575e-11,0.0,0.999999999999986,0.0,0.0
2024-10-21,6576.738224545573,9.185896487906575e-11,0.0,0.999999999999986,0.0,0.0
2024-10-22,6583.907304473267,9.185896487906575e-11,0.0,0.999999999999986,0.0,0.0
2024-10-23,6483.016107224319,9.185896487906575e-11,0.0,0.9999999999999858,0.0,0.0
2024-10-24,6535.585817116644,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2024-10-25,6575.41126819926,9.185896487906575e-11,0.0,0.999999999999986,0.0,0.0
2024-10-28,6576.47291503579,9.185896487906575e-11,0.0,0.999999999999986,0.0,0.0
2024-10-29,6639.662363672575,9.185896487906575e-11,0.0,0.9999999999999861,0.0,0.0
2024-10-30,6589.482892152676,9.185896487906575e-11,0.0,0.999999999999986,0.0,0.0
2024-10-31,6423.146093440295,9.185896487906575e-11,0.0,0.9999999999999857,0.0,0.0
2024-11-01,6470.670017077984,9.185896487906575e-11,0.0,0.9999999999999858,0.0,0.0
2024-11-04,6451.820369164091,9.185896487906575e-11,0.0,0.9999999999999858,0.0,0.0
2024-11-05,6534.125184021949,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2024-11-06,6711.6131580931515,9.185896487906575e-11,0.0,0.9999999999999863,0.0,0.0
2024-11-07,6817.2823793025755,9.185896487906575e-11,0.0,0.9999999999999866,0.0,0.0
2024-11-08,6825.248614151807,9.185896487906575e-11,0.0,0.9999999999999866,0.0,0.0
