date,equity,cash,cost,QQQ,QLD,TQQQ
2010-03-17,611.5288297837466,7.73070496506989e-12,0.0,0.0,0.9999999999999873,0.0
2010-03-18,615.835138511978,7.73070496506989e-12,0.0,0.0,0.9999999999999875,0.0
2010-03-19,608.7530054450975,7.73070496506989e-12,0.0,0.0,0.9999999999999873,0.0
2010-03-22,619.6633670173529,7.73070496506989e-12,0.0,0.0,0.9999999999999876,0.0
2010-03-23,628.5632585308294,7.73070496506989e-12,0.0,0.0,0.9999999999999877,0.0
2010-03-24,622.5340526943759,7.73070496506989e-12,0.0,0.0,0.9999999999999876,0.0
2010-03-25,619.8543226299679,7.73070496506989e-12,0.0,0.0,0.9999999999999876,0.0
2010-03-26,622.05559885459,7.73070496506989e-12,0.0,0.0,0.9999999999999876,0.0
2010-03-29,627.606575021415,7.73070496506989e-12,0.0,0.0,0.9999999999999877,0.0
2010-03-30,631.6258712244837,7.73070496506989e-12,0.0,0.0,0.9999999999999878,0.0
2010-03-31,626.2663737339745,7.73070496506989e-12,0.0,0.0,0.9999999999999877,0.0
2010-04-01,625.6925354921135,8.981260180007666e-12,6.252776074688881e-16,0.0,0.9999999999999857,0.0
2010-04-05,636.793740591905,8.981260180007666e-12,0.0,0.0,0.9999999999999859,0.0
2010-04-06,640.3345829551877,8.981260180007666e-12,0.0,0.0,0.999999999999986,0.0
2010-04-07,637.9422390328718,8.981260180007666e-12,0.0,0.0,0.9999999999999859,0.0
2010-04-08,639.7600348411607,8.981260180007666e-12,0.0,0.0,0.999999999999986,0.0
2010-04-09,647.7032054835299,8.981260180007666e-12,0.0,0.0,0.9999999999999861,0.0
2010-04-12,648.660636226803,8.981260180007666e-12,0.0,0.0,0.9999999999999861,0.0
2010-04-13,655.3595877708939,8.981260180007666e-12,0.0,0.0,0.9999999999999863,0.0
2010-04-14,671.1500589515488,8.981260180007666e-12,0.0,0.0,0.9999999999999866,0.0
2010-04-15,676.987972920151,8.981260180007666e-12,0.0,0.0,0.9999999999999868,0.0
2010-04-16,661.0060604248729,8.981260180007666e-12,0.0,0.0,0.9999999999999865,0.0
2010-04-19,659.8574125371343,8.981260180007666e-12,0.0,0.0,0.9999999999999863,0.0
2010-04-20,666.7481790127777,8.981260180007666e-12,0.0,0.0,0.9999999999999866,0.0
2010-04-21,674.2124474750456,8.981260180007666e-12,0.0,0.0,0.9999999999999867,0.0
2010-04-22,681.2947299886978,8.981260180007666e-12,0.0,0.0,0.9999999999999868,0.0
2010-04-23,687.1322703403706,8.981260180007666e-12,0.0,0.0,0.9999999999999869,0.0
2010-04-26,683.7825703981675,8.981260180007666e-12,0.0,0.0,0.9999999999999869,0.0
2010-04-27,655.6468991896003,8.981260180007666e-12,0.0,0.0,0.9999999999999863,0.0
2010-04-28,656.2206253463825,8.981260180007666e-12,0.0,0.0,0.9999999999999863,0.0
2010-04-29,678.3275390588116,8.981260180007666e-12,0.0,0.0,0.9999999999999868,0.0
2010-04-30,652.6799324298717,8.981260180007666e-12,0.0,0.0,0.9999999999999862,0.0
2010-05-03,670.193151271977,9.322320693172514e-12,1.7053025658242405e-16,0.0,0.9999999999999861,0.0
2010-05-04,629.7118316951821,9.322320693172514e-12,0.0,0.0,0.9999999999999852,0.0
2010-05-05,623.58694256311,9.322320693172514e-12,0.0,0.0,0.999999999999985,0.0
2010-05-06,582.3395214725865,9.322320693172514e-12,0.0,0.0,0.999999999999984,0.0
2010-05-07,554.2993093894802,9.322320693172514e-12,0.0,0.0,0.9999999999999832,0.0
2010-05-10,609.6147155310591,9.322320693172514e-12,0.0,0.0,0.9999999999999847,0.0
2010-05-11,608.9447456532642,9.322320693172514e-12,0.0,0.0,0.9999999999999847,0.0
2010-05-12,631.6258712244837,9.322320693172514e-12,0.0,0.0,0.9999999999999852,0.0
2010-05-13,611.9117124129929,9.322320693172514e-12,0.0,0.0,0.9999999999999848,0.0
2010-05-14,588.9434622315316,9.322320693172514e-12,0.0,0.0,0.9999999999999841,0.0
2010-05-17,592.5798010819682,9.322320693172514e-12,0.0,0.0,0.9999999999999842,0.0
2010-05-18,576.2147070639002,9.322320693172514e-12,0.0,0.0,0.9999999999999838,0.0
2010-05-19,566.0707085372242,9.322320693172514e-12,0.0,0.0,0.9999999999999836,0.0
2010-05-20,525.2062447993328,9.322320693172514e-12,0.0,0.0,0.9999999999999822,0.0
2010-05-21,536.0203626505755,9.322320693172514e-12,0.0,0.0,0.9999999999999826,0.0
2010-05-24,531.1400662337112,9.322320693172514e-12,0.0,0.0,0.9999999999999825,0.0
2010-05-25,532.384023800139,9.322320693172514e-12,0.0,0.0,0.9999999999999825,0.0
2010-05-26,519.4642009348139,9.322320693172514e-12,0.0,0.0,0.999999999999982,0.0
2010-05-27,560.2330934621657,9.322320693172514e-12,0.0,0.0,0.9999999999999833,0.0
2010-05-28,553.0554639081312,9.322320693172514e-12,0.0,0.0,0.9999999999999831,0.0
2010-06-01,542.432563201354,7.844391802791506e-12,7.389644451905043e-16,0.0,0.9999999999999856,0.0
2010-06-02,569.03763793526,7.844391802791506e-12,0.0,0.0,0.9999999999999862,0.0
2010-06-03,579.0861026130892,7.844391802791506e-12,0.0,0.0,0.9999999999999865,0.0
2010-06-04,540.9968280650667,7.844391802791506e-12,0.0,0.0,0.9999999999999855,0.0
2010-06-07,520.8045143073332,7.844391802791506e-12,0.0,0.0,0.9999999999999849,0.0
2010-06-08,518.6031259976322,7.844391802791506e-12,0.0,0.0,0.9999999999999849,0.0
2010-06-09,509.41592306544936,7.844391802791506e-12,0.0,0.0,0.9999999999999846,0.0
2010-06-10,538.4134164450571,7.844391802791506e-12,0.0,0.0,0.9999999999999855,0.0
2010-06-11,548.4619184845792,7.844391802791506e-12,0.0,0.0,0.9999999999999857,0.0
2010-06-14,548.5572655249614,7.844391802791506e-12,0.0,0.0,0.9999999999999857,0.0
2010-06-15,577.7458639639558,7.844391802791506e-12,0.0,0.0,0.9999999999999865,0.0
2010-06-16,583.2968774924739,7.844391802791506e-12,0.0,0.0,0.9999999999999866,0.0
2010-06-17,586.6465774346768,7.844391802791506e-12,0.0,0.0,0.9999999999999867,0.0
2010-06-18,588.2733802686579,7.844391802791506e-12,0.0,0.0,0.9999999999999867,0.0
2010-06-21,579.7561098525771,7.844391802791506e-12,0.0,0.0,0.9999999999999865,0.0
2010-06-22,568.3675559723862,7.844391802791506e-12,0.0,0.0,0.9999999999999862,0.0
2010-06-23,564.3477740673094,7.844391802791506e-12,0.0,0.0,0.9999999999999861,0.0
2010-06-24,546.7388345678925,7.844391802791506e-12,0.0,0.0,0.9999999999999857,0.0
2010-06-25,544.5381934920504,7.844391802791506e-12,0.0,0.0,0.9999999999999856,0.0
2010-06-28,541.1884935498473,7.844391802791506e-12,0.0,0.0,0.9999999999999855,0.0
2010-06-29,499.46306695985294,7.844391802791506e-12,0.0,0.0,0.9999999999999843,0.0
2010-06-30,495.86518764782664,495.86518764782664,0.2480566221349769,0.0,0.0,0.0
2010-07-01,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-02,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-06,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-07,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-08,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-09,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-12,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-13,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-14,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-15,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-16,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-19,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-20,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-21,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-22,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-23,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-26,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-27,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-28,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-29,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-07-30,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-02,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-03,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-04,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-05,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-06,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-09,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-10,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-11,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-12,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-13,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-16,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-17,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-18,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-19,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-20,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-23,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-24,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-25,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-26,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-27,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-30,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-08-31,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-01,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-02,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-03,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-07,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-08,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-09,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-10,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-13,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-14,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-15,495.86518764782664,495.86518764782664,0.0,0.0,0.0,0.0
2010-09-16,500.8609202187567,3.637978807091713e-12,0.2478086894791719,0.0,0.9999999999999928,0.0
2010-09-17,504.1183215785216,3.637978807091713e-12,0.0,0.0,0.9999999999999928,0.0
2010-09-20,521.6774013480585,3.637978807091713e-12,0.0,0.0,0.999999999999993,0.0
2010-09-21,520.4854474791321,3.637978807091713e-12,0.0,0.0,0.999999999999993,0.0
2010-09-22,518.7374366463188,3.637978807091713e-12,0.0,0.0,0.999999999999993,0.0
2010-09-23,518.3400980114445,3.637978807091713e-12,0.0,0.0,0.999999999999993,0.0
2010-09-24,539.2359848320249,3.637978807091713e-12,0.0,0.0,0.9999999999999932,0.0
2010-09-27,533.6741124435339,3.637978807091713e-12,0.0,0.0,0.9999999999999932,0.0
2010-09-28,534.4690378560676,3.637978807091713e-12,0.0,0.0,0.9999999999999932,0.0
2010-09-29,531.3702307539227,3.637978807091713e-12,0.0,0.0,0.9999999999999931,0.0
2010-09-30,526.6824413264587,3.637978807091713e-12,0.0,0.0,0.9999999999999931,0.0
2010-10-01,525.5703273986851,7.617018127348274e-12,1.9895196601282807e-15,0.0,0.9999999999999855,0.0
2010-10-04,514.0501124865773,7.617018127348274e-12,0.0,0.0,0.9999999999999852,0.0
2010-10-05,538.7591164344793,7.617018127348274e-12,0.0,0.0,0.9999999999999859,0.0
2010-10-06,530.1784009563889,7.617018127348274e-12,0.0,0.0,0.9999999999999857,0.0
2010-10-07,533.118458711673,7.617018127348274e-12,0.0,0.0,0.9999999999999857,0.0
2010-10-08,539.6332614312028,7.617018127348274e-12,0.0,0.0,0.9999999999999859,0.0
2010-10-11,541.2223057922182,7.617018127348274e-12,0.0,0.0,0.9999999999999859,0.0
2010-10-12,549.1673414902061,7.617018127348274e-12,0.0,0.0,0.9999999999999861,0.0
2010-10-13,557.6687753484106,7.617018127348274e-12,0.0,0.0,0.9999999999999863,0.0
2010-10-14,555.5233948628752,7.617018127348274e-12,0.0,0.0,0.9999999999999862,0.0
2010-10-15,578.9618457146242,7.617018127348274e-12,0.0,0.0,0.9999999999999868,0.0
2010-10-18,577.2933956623303,7.617018127348274e-12,0.0,0.0,0.9999999999999868,0.0
2010-10-19,563.5478982878379,7.617018127348274e-12,0.0,0.0,0.9999999999999865,0.0
2010-10-20,571.8108669294216,7.617018127348274e-12,0.0,0.0,0.9999999999999867,0.0
2010-10-21,574.1153069402995,7.617018127348274e-12,0.0,0.0,0.9999999999999867,0.0
2010-10-22,582.0607148524655,7.617018127348274e-12,0.0,0.0,0.9999999999999869,0.0
2010-10-25,586.8274136856375,7.617018127348274e-12,0.0,0.0,0.999999999999987,0.0
2010-10-26,590.3233112798713,7.617018127348274e-12,0.0,0.0,0.9999999999999871,0.0
2010-10-27,594.5341702740935,7.617018127348274e-12,0.0,0.0,0.9999999999999872,0.0
2010-10-28,596.8380519637049,7.617018127348274e-12,0.0,0.0,0.9999999999999872,0.0
2010-10-29,594.8519791462967,7.617018127348274e-12,0.0,0.0,0.9999999999999872,0.0
2010-11-01,595.0106044217648,8.526512829121202e-12,4.547473508864641e-16,0.0,0.9999999999999857,0.0
2010-11-02,607.4848663074449,8.526512829121202e-12,0.0,0.0,0.999999999999986,0.0
2010-11-03,613.443270866758,8.526512829121202e-12,0.0,0.0,0.9999999999999861,0.0
2010-11-04,627.9037296412387,8.526512829121202e-12,0.0,0.0,0.9999999999999865,0.0
2010-11-05,628.0624789880995,8.526512829121202e-12,0.0,0.0,0.9999999999999865,0.0
2010-11-08,629.6513992777224,8.526512829121202e-12,0.0,0.0,0.9999999999999865,0.0
2010-11-09,621.7061774726454,8.526512829121202e-12,0.0,0.0,0.9999999999999862,0.0
2010-11-10,619.7199805838447,8.526512829121202e-12,0.0,0.0,0.9999999999999862,0.0
2010-11-11,621.2297433249742,8.526512829121202e-12,0.0,0.0,0.9999999999999862,0.0
2010-11-12,600.3339495579386,8.526512829121202e-12,0.0,0.0,0.9999999999999858,0.0
2010-11-15,596.599586747084,8.526512829121202e-12,0.0,0.0,0.9999999999999857,0.0
2010-11-16,576.5779379767714,8.526512829121202e-12,0.0,0.0,0.9999999999999852,0.0
2010-11-17,579.7560266988023,8.526512829121202e-12,0.0,0.0,0.9999999999999853,0.0
2010-11-18,598.3477526691379,8.526512829121202e-12,0.0,0.0,0.9999999999999858,0.0
2010-11-19,599.2219597015575,8.526512829121202e-12,0.0,0.0,0.9999999999999858,0.0
2010-11-22,609.7095284128665,8.526512829121202e-12,0.0,0.0,0.999999999999986,0.0
2010-11-23,590.6409960806818,8.526512829121202e-12,0.0,0.0,0.9999999999999856,0.0
2010-11-24,613.920449442785,8.526512829121202e-12,0.0,0.0,0.9999999999999861,0.0
2010-11-26,605.6572946941124,8.526512829121202e-12,0.0,0.0,0.9999999999999859,0.0
2010-11-29,605.4186433704026,8.526512829121202e-12,0.0,0.0,0.9999999999999859,0.0
2010-11-30,589.8463808466296,8.526512829121202e-12,0.0,0.0,0.9999999999999856,0.0
2010-12-01,614.8736279166089,8.640199666842818e-12,5.684341886080802e-17,0.0,0.9999999999999859,0.0
2010-12-02,627.824261914264,8.640199666842818e-12,0.0,0.0,0.9999999999999862,0.0
2010-12-03,630.6848519425732,8.640199666842818e-12,0.0,0.0,0.9999999999999863,0.0
2010-12-06,630.1283297109641,8.640199666842818e-12,0.0,0.0,0.9999999999999862,0.0
2010-12-07,631.39950316408,8.640199666842818e-12,0.0,0.0,0.9999999999999863,0.0
2010-12-08,636.3251374512017,8.640199666842818e-12,0.0,0.0,0.9999999999999865,0.0
2010-12-09,636.8816596828109,8.640199666842818e-12,0.0,0.0,0.9999999999999865,0.0
2010-12-10,645.3829694696228,8.640199666842818e-12,0.0,0.0,0.9999999999999866,0.0
2010-12-13,641.0923946056405,8.640199666842818e-12,0.0,0.0,0.9999999999999866,0.0
2010-12-14,642.4433459642129,8.640199666842818e-12,0.0,0.0,0.9999999999999866,0.0
2010-12-15,637.4378717359385,8.640199666842818e-12,0.0,0.0,0.9999999999999865,0.0
2010-12-16,646.4949593260038,8.640199666842818e-12,0.0,0.0,0.9999999999999867,0.0
2010-12-17,648.4819626788566,8.640199666842818e-12,0.0,0.0,0.9999999999999867,0.0
2010-12-20,649.8322936804659,8.640199666842818e-12,0.0,0.0,0.9999999999999867,0.0
2010-12-21,656.6648432365023,8.640199666842818e-12,0.0,0.0,0.9999999999999868,0.0
2010-12-22,657.3005230166048,8.640199666842818e-12,0.0,0.0,0.9999999999999869,0.0
2010-12-23,653.8046874580673,8.640199666842818e-12,0.0,0.0,0.9999999999999868,0.0
2010-12-27,653.8842792564346,8.640199666842818e-12,0.0,0.0,0.9999999999999868,0.0
2010-12-28,651.9776121303053,8.640199666842818e-12,0.0,0.0,0.9999999999999868,0.0
2010-12-29,654.5991786207267,8.640199666842818e-12,0.0,0.0,0.9999999999999868,0.0
2010-12-30,651.2620924090501,8.640199666842818e-12,0.0,0.0,0.9999999999999868,0.0
2010-12-31,646.9721379020308,8.640199666842818e-12,0.0,0.0,0.9999999999999867,0.0
2011-01-03,666.8347271470006,9.322320693172514e-12,3.410605131648481e-16,0.0,0.999999999999986,0.0
2011-01-04,665.6432075279487,9.322320693172514e-12,0.0,0.0,0.999999999999986,0.0
2011-01-05,677.2428281313348,9.322320693172514e-12,0.0,0.0,0.9999999999999862,0.0
2011-01-06,681.3743434699749,9.322320693172514e-12,0.0,0.0,0.9999999999999863,0.0
2011-01-07,680.5001984732515,9.322320693172514e-12,0.0,0.0,0.9999999999999863,0.0
2011-01-10,685.029300589551,9.322320693172514e-12,0.0,0.0,0.9999999999999863,0.0
2011-01-11,686.8563759173131,9.322320693172514e-12,0.0,0.0,0.9999999999999865,0.0
2011-01-12,696.5495155016588,9.322320693172514e-12,0.0,0.0,0.9999999999999866,0.0
2011-01-13,698.138745969763,9.322320693172514e-12,0.0,0.0,0.9999999999999867,0.0
2011-01-14,708.1493222121339,9.322320693172514e-12,0.0,0.0,0.9999999999999868,0.0
2011-01-18,711.9630286785709,9.322320693172514e-12,0.0,0.0,0.9999999999999869,0.0
2011-01-19,695.9933034485313,9.322320693172514e-12,0.0,0.0,0.9999999999999866,0.0
2011-01-20,685.1087062808296,9.322320693172514e-12,0.0,0.0,0.9999999999999863,0.0
2011-01-21,674.8595407504451,9.322320693172514e-12,0.0,0.0,0.9999999999999862,0.0
2011-01-24,693.8481090700845,9.322320693172514e-12,0.0,0.0,0.9999999999999866,0.0
2011-01-25,695.357685704125,9.322320693172514e-12,0.0,0.0,0.9999999999999866,0.0
2011-01-26,703.462153141633,9.322320693172514e-12,0.0,0.0,0.9999999999999868,0.0
2011-01-27,711.8834989158997,9.322320693172514e-12,0.0,0.0,0.9999999999999869,0.0
2011-01-28,675.7330653902054,9.322320693172514e-12,0.0,0.0,0.9999999999999862,0.0
2011-01-31,682.4868916476227,9.322320693172514e-12,0.0,0.0,0.9999999999999863,0.0
2011-02-01,707.593606444577,9.777068044058979e-12,2.2737367544323206e-16,0.0,0.9999999999999862,0.0
2011-02-02,705.368882303459,9.777068044058979e-12,0.0,0.0,0.9999999999999861,0.0
2011-02-03,707.4342367407529,9.777068044058979e-12,0.0,0.0,0.9999999999999862,0.0
2011-02-04,716.015076290236,9.777068044058979e-12,0.0,0.0,0.9999999999999863,0.0
2011-02-07,722.9274037517288,9.777068044058979e-12,0.0,0.0,0.9999999999999865,0.0
2011-02-08,733.176321139328,9.777068044058979e-12,0.0,0.0,0.9999999999999867,0.0
2011-02-09,729.9192609758928,9.777068044058979e-12,0.0,0.0,0.9999999999999866,0.0
2011-02-10,732.5409515377071,9.777068044058979e-12,0.0,0.0,0.9999999999999867,0.0
2011-02-11,742.4719359817105,9.777068044058979e-12,0.0,0.0,0.9999999999999868,0.0
2011-02-14,746.0481077669713,9.777068044058979e-12,0.0,0.0,0.9999999999999869,0.0
2011-02-15,744.2203500465498,9.777068044058979e-12,0.0,0.0,0.9999999999999869,0.0
2011-02-16,754.0725491562378,9.777068044058979e-12,0.0,0.0,0.999999999999987,0.0
2011-02-17,753.4366832690464,9.777068044058979e-12,0.0,0.0,0.999999999999987,0.0
2011-02-18,750.3380002382942,9.777068044058979e-12,0.0,0.0,0.999999999999987,0.0
2011-02-22,705.9245980710161,9.777068044058979e-12,0.0,0.0,0.9999999999999861,0.0
2011-02-23,694.483602743098,9.777068044058979e-12,0.0,0.0,0.9999999999999859,0.0
2011-02-24,701.2371808577301,9.777068044058979e-12,0.0,0.0,0.999999999999986,0.0
2011-02-25,721.1792378296749,9.777068044058979e-12,0.0,0.0,0.9999999999999865,0.0
2011-02-28,724.8341329135546,9.777068044058979e-12,0.0,0.0,0.9999999999999866,0.0
2011-03-01,701.7139251838828,1.0345502232667059e-11,2.842170943040401e-16,0.0,0.9999999999999852,0.0
2011-03-02,708.5468469540971,1.0345502232667059e-11,0.0,0.0,0.9999999999999853,0.0
2011-03-03,736.3545959684477,1.0345502232667059e-11,0.0,0.0,0.9999999999999859,0.0
2011-03-04,728.2508729592952,1.0345502232667059e-11,0.0,0.0,0.9999999999999858,0.0
2011-03-07,709.420309558161,1.0345502232667059e-11,0.0,0.0,0.9999999999999855,0.0
2011-03-08,714.7437787657274,1.0345502232667059e-11,0.0,0.0,0.9999999999999856,0.0
2011-03-09,704.7332645590528,1.0345502232667059e-11,0.0,0.0,0.9999999999999853,0.0
2011-03-10,683.4402562285356,1.0345502232667059e-11,0.0,0.0,0.9999999999999849,0.0
2011-03-11,691.2262324011813,1.0345502232667059e-11,0.0,0.0,0.999999999999985,0.0
2011-03-14,686.2207581729069,1.0345502232667059e-11,0.0,0.0,0.9999999999999849,0.0
2011-03-15,667.550246868256,1.0345502232667059e-11,0.0,0.0,0.9999999999999845,0.0
2011-03-16,635.3719589773777,1.0345502232667059e-11,0.0,0.0,0.9999999999999837,0.0
2011-03-17,646.4158017775106,1.0345502232667059e-11,0.0,0.0,0.999999999999984,0.0
2011-03-18,643.7940491800001,1.0345502232667059e-11,0.0,0.0,0.9999999999999839,0.0
2011-03-21,667.3910012358247,1.0345502232667059e-11,0.0,0.0,0.9999999999999845,0.0
2011-03-22,666.5966961802541,1.0345502232667059e-11,0.0,0.0,0.9999999999999845,0.0
2011-03-23,673.2704343537334,1.0345502232667059e-11,0.0,0.0,0.9999999999999847,0.0
2011-03-24,698.7742396427766,1.0345502232667059e-11,0.0,0.0,0.9999999999999852,0.0
2011-03-25,700.5217852078674,1.0345502232667059e-11,0.0,0.0,0.9999999999999852,0.0
2011-03-28,692.1796590177905,1.0345502232667059e-11,0.0,0.0,0.999999999999985,0.0
2011-03-29,705.7658487241553,1.0345502232667059e-11,0.0,0.0,0.9999999999999853,0.0
2011-03-30,712.6783622927371,1.0345502232667059e-11,0.0,0.0,0.9999999999999855,0.0
2011-03-31,714.8231844570059,1.0345502232667059e-11,0.0,0.0,0.9999999999999856,0.0
2011-04-01,715.3794585458298,1.0345502232667059e-11,0.0,0.0,0.9999999999999856,0.0
2011-04-04,711.089193860329,1.0345502232667059e-11,0.0,0.0,0.9999999999999855,0.0
2011-04-05,706.7195234835498,1.0345502232667059e-11,0.0,0.0,0.9999999999999853,0.0
2011-04-06,710.136015386505,1.0345502232667059e-11,0.0,0.0,0.9999999999999855,0.0
2011-04-07,709.8180824429094,1.0345502232667059e-11,0.0,0.0,0.9999999999999855,0.0
2011-04-08,702.9057549814165,1.0345502232667059e-11,0.0,0.0,0.9999999999999852,0.0
2011-04-11,698.2177794468637,1.0345502232667059e-11,0.0,0.0,0.9999999999999852,0.0
2011-04-12,688.9221025687848,1.0345502232667059e-11,0.0,0.0,0.999999999999985,0.0
2011-04-13,700.2839403482096,1.0345502232667059e-11,0.0,0.0,0.9999999999999852,0.0
2011-04-14,697.2646009730397,1.0345502232667059e-11,0.0,0.0,0.9999999999999851,0.0
2011-04-15,695.0400009033145,1.0345502232667059e-11,0.0,0.0,0.9999999999999851,0.0
2011-04-18,685.029300589551,1.0345502232667059e-11,0.0,0.0,0.9999999999999849,0.0
2011-04-19,693.689235651831,1.0345502232667059e-11,0.0,0.0,0.9999999999999851,0.0
2011-04-20,724.595915839719,1.0345502232667059e-11,0.0,0.0,0.9999999999999857,0.0
2011-04-21,736.1161927875231,1.0345502232667059e-11,0.0,0.0,0.9999999999999859,0.0
2011-04-25,740.3274239959231,1.0345502232667059e-11,0.0,0.0,0.999999999999986,0.0
2011-04-26,748.1134001685689,1.0345502232667059e-11,0.0,0.0,0.9999999999999861,0.0
