date,equity,deposit,deposited,daily_return,unit_wealth,drawdown,profit,profit_on_deposited
2021-10-28,761.8546312298666,0.0,700.0,0.022596725647135107,1.0358065712161777,0.0,61.85463122986664,0.08836375889980949
2021-10-29,769.3166349538444,0.0,700.0,0.009794524333246901,1.0459518038824915,0.0,69.31663495384441,0.09902376421977774
2021-11-01,874.8901158398482,100.0,800.0,0.006684646499572677,1.0529436219470363,0.0,74.89011583984825,0.09361264479981031
2021-11-02,882.2914466179078,0.0,800.0,0.008459726134812495,1.0618512366241057,0.0,82.29144661790781,0.10286430827238476
2021-11-03,900.897280890652,0.0,800.0,0.02108808188503475,1.0842436424517603,0.0,100.89728089065204,0.12612160111331505
2021-11-04,923.7178258187718,0.0,800.0,0.02533090665514992,1.1117085169501455,0.0,123.71782581877176,0.1546472822734647
2021-11-05,925.5682776155263,0.0,800.0,0.0020032652234618364,1.113935563960778,0.0,125.56827761552631,0.1569603470194079
2021-11-08,1022.8068785143456,100.0,900.0,-0.0027141748052081915,1.1109121481184503,-0.0027141748052081915,122.80687851434561,0.1364520872381618
2021-11-09,1008.3416587383615,0.0,900.0,-0.014142669627911775,1.0952008846219772,-0.016818458755537558,108.3416587383615,0.12037962082040167
2021-11-10,978.9559341381887,0.0,900.0,-0.029142626753059342,1.0632838540218186,-0.045470951442522445,78.9559341381887,0.08772881570909855
2021-11-11,984.4232257392736,0.0,900.0,0.005584818897796495,1.0692221017834815,-0.04014007957364296,84.42322573927356,0.0938035841547484
2021-11-12,1005.0387086775427,0.0,900.0,0.020941686867239184,1.0916134162305626,-0.02003899368366102,105.03870867754267,0.11670967630838075
2021-11-15,1104.0165901535345,100.0,1000.0,-0.00038486873422227674,1.0911932883567979,-0.020416150035749148,104.01659015353448,0.10401659015353448
2021-11-16,1119.536189876974,0.0,1000.0,0.014057397200237132,1.1065326258334622,-0.006645750765864267,119.53618987697405,0.11953618987697405
2021-11-17,1120.537451256717,0.0,1000.0,0.0008943537411265634,1.107522257427055,-0.005757340676797784,120.53745125671708,0.12053745125671708
2021-11-18,1143.566462990806,0.0,1000.0,0.020551755506486025,1.130283784079687,0.0,143.56646299080603,0.14356646299080603
2021-11-19,1156.2073758257056,0.0,1000.0,0.011053938047325573,1.1427778710048007,0.0,156.20737582570564,0.15620737582570565
2021-11-22,1226.700484185315,100.0,1100.0,-0.02287902946261766,1.1166322224248544,-0.02287902946261766,126.70048418531496,0.11518225835028632
2021-11-23,1215.149443386908,0.0,1100.0,-0.009416349750671515,1.1061176228756324,-0.032079942269913175,115.14944338690793,0.1046813121699163
2021-11-24,1223.710722768976,0.0,1100.0,0.007045453897592813,1.1139107235929175,-0.025260506126620563,123.71072276897598,0.1124642934263418
2021-11-26,1174.7895011804483,0.0,1100.0,-0.03997776654096008,1.0693790607376479,-0.06422841405094415,74.78950118044827,0.06799045561858934
2021-11-29,1328.782801056905,100.0,1200.0,0.04437879137433698,1.1168368109742084,-0.022700002064078517,128.7828010569051,0.10731900088075425
2021-11-30,1289.3416598495555,0.0,1200.0,-0.029682158119429647,1.0836866841572723,-0.05170837513293092,89.34165984955553,0.07445138320796293
2021-12-01,1245.6327679955966,0.0,1200.0,-0.033900162551994906,1.0469495294089084,-0.08385561536261998,45.63276799559662,0.03802730666299719
2021-12-02,1264.0284409143173,0.0,1200.0,0.014768135032544372,1.062411021431478,-0.07032587138098789,64.02844091431734,0.053357034095264454
2021-12-03,1220.025468381596,0.0,1200.0,-0.034811694981239705,1.025426693008698,-0.10268940357842282,20.025468381596056,0.016687890317996713
2021-12-06,1341.3976733469349,100.0,1300.0,0.016366803697436927,1.0422096503992833,-0.08800329719116073,41.39767334693488,0.03184436411302683
2021-12-07,1422.1108664639064,0.0,1300.0,0.06017096549420975,1.104920411311191,-0.03312757505561692,122.1108664639064,0.09393143574146647
2021-12-08,1434.0505598696457,0.0,1300.0,0.008395754288431423,1.1141970515928323,-0.025009951747524073,134.05055986964567,0.10311581528434283
2021-12-09,1391.7042193567409,0.0,1300.0,-0.02952918237189206,1.081295723658123,-0.05380061069315134,91.70421935674085,0.07054170719749296
2021-12-10,1421.792133608715,0.0,1300.0,0.021619474765895985,1.1046727692702212,-0.03334427687252561,121.79213360871495,0.09368625662208842
2021-12-13,1477.6335762724977,100.0,1400.0,-0.02903174436313971,1.0726021918278466,-0.06140797871352843,77.63357627249775,0.055452554480355534
2021-12-14,1447.985210598708,0.0,1400.0,-0.020064761758176508,1.051080684387523,-0.08024060400876676,47.98521059870791,0.034275150427648504
2021-12-15,1512.734197254,0.0,1400.0,0.04471660772593089,1.0980814470395828,-0.03911208389598764,112.73419725400004,0.08052442661000003
2021-12-16,1435.3764260012535,0.0,1400.0,-0.05113771566291725,1.0419280702261478,-0.08824969693364781,35.37642600125355,0.025268875715181105
2021-12-17,1420.7228811454925,0.0,1400.0,-0.010208851553026865,1.0312911812282772,-0.0975576204310794,20.722881145492465,0.014802057961066047
2021-12-20,1492.6499903984804,100.0,1500.0,-0.020181890493278787,1.010477775542044,-0.11577061371203334,-7.3500096015195595,-0.00490000640101304
2021-12-21,1559.5179268360641,0.0,1500.0,0.044798135442142506,1.0557452957920515,-0.07615878590318237,59.517926836064134,0.03967861789070942
2021-12-22,1597.8847802386454,0.0,1500.0,0.024601739256963517,1.0817184662808934,-0.053430685239135856,97.88478023864536,0.06525652015909691
2021-12-23,1622.36631331828,0.0,1500.0,0.015321213007597478,1.0982917053170347,-0.03892809514122897,122.36631331827994,0.08157754221218662
2021-12-27,1776.9012810331928,100.0,1600.0,0.032064980980255786,1.133508407958798,-0.008111342791274345,176.90128103319284,0.11056330064574553
2021-12-28,1762.360346176592,0.0,1600.0,-0.008183310469642935,1.1242325567365206,-0.016228275624530553,162.36034617659197,0.10147521636036999
2021-12-29,1760.809015608402,0.0,1600.0,-0.0008802573046742257,1.1232429428163007,-0.017094247871043966,160.80901560840198,0.10050563475525123
2021-12-30,1748.5947022121154,0.0,1600.0,-0.006936762186026346,1.1154512736448516,-0.02391243132483989,148.5947022121154,0.09287168888257213
2021-12-31,1725.9107420012017,0.0,1600.0,-0.012972680394271352,1.100980880776474,-0.03657490339008418,125.9107420012017,0.07869421375075106
2022-01-03,1863.0888847942072,100.0,1700.0,0.02075428852929595,1.1238309556413473,-0.016579700958677224,163.08888479420716,0.09593463811423951
2022-01-04,1814.2917563088154,0.0,1700.0,-0.026191519300906574,1.0943961154757107,-0.04233697270192127,114.29175630881537,0.06723044488753845
2022-01-05,1701.526432753193,0.0,1700.0,-0.06215390835763046,1.0263751196074866,-0.10185947273809703,1.5264327531929212,0.0008979016195252477
2022-01-06,1700.2967015323563,0.0,1700.0,-0.0007227223727855892,1.025633335345676,-0.10250857899105459,0.29670153235633734,0.00017453031315078666
2022-01-07,1662.7765171605656,0.0,1700.0,-0.022066845355858566,1.0030008431427895,-0.12231338338666864,-37.22348283943438,-0.021896166376137872
2022-01-10,1769.5581290791595,100.0,1800.0,0.002313468021842846,1.0053212535192817,-0.1202828834659343,-30.44187092084053,-0.016912150511578072
2022-01-11,1821.5849956035693,0.0,1800.0,0.029401049713740246,1.0348787536722817,-0.09441827678868808,21.58499560356927,0.011991664224205148
2022-01-12,1835.9521299568148,0.0,1800.0,0.007887161119531028,1.0430410091416744,-0.0872758078308179,35.952129956814815,0.019973405531563786
2022-01-13,1743.0009995336002,0.0,1800.0,-0.05062829738670849,0.9902336187443171,-0.1334854796640026,-56.99900046639982,-0.03166611137022212
2022-01-14,1764.9867757915279,0.0,1800.0,0.012613748508354616,1.0027241765756758,-0.12255548342564682,-35.01322420847214,-0.019451791226928965
2022-01-18,1776.5157812654618,100.0,1900.0,-0.04911359150634953,0.9534767909737973,-0.16564993498216596,-123.48421873453822,-0.06499169407080958
2022-01-19,1735.50160491172,0.0,1900.0,-0.023086862940517205,0.9314640029836211,-0.18491246057764443,-164.49839508827995,-0.08657810267804208
2022-01-20,1689.6488723928846,0.0,1900.0,-0.02642044950524136,0.9068543053268423,-0.20644743975530422,-210.35112760711536,-0.11071111979321861
2022-01-21,1594.4865076128965,0.0,1900.0,-0.05632079323393313,0.8557795515032272,-0.251140949421104,-305.5134923871035,-0.16079657494058078
2022-01-24,1718.2953414209173,100.0,2000.0,0.012107901739320415,0.8661412462233479,-0.24207383762009393,-281.70465857908266,-0.14085232928954133
2022-01-25,1632.4296451724226,0.0,2000.0,-0.049971442148873835,0.8228589190449443,-0.2799485009965794,-367.5703548275774,-0.1837851774137887
2022-01-26,1635.128303538712,0.0,2000.0,0.0016531544708651147,0.8242192319458548,-0.27875814464174875,-364.8716964612879,-0.18243584823064396
2022-01-27,1597.1022534207511,0.0,2000.0,-0.023255698060920205,0.8050514383517184,-0.2955311274588581,-402.89774657924886,-0.20144887328962444
2022-01-28,1699.4049223561076,0.0,2000.0,0.06405517787996318,0.8566191514378579,-0.25040624851733817,-300.5950776438924,-0.1502975388219462
2022-01-31,1914.0167515986802,100.0,2100.0,0.06406753871726689,0.9115006320885553,-0.20238162182200137,-185.98324840131977,-0.08856345161967608
2022-02-01,1936.8679713174142,0.0,2100.0,0.011938881778149169,0.9223829303757688,-0.1928589503008551,-163.13202868258577,-0.07768191842027894
2022-02-02,1969.3264953511832,0.0,2100.0,0.016758253280264368,0.9378404571443983,-0.17933267615709847,-130.6735046488168,-0.06222547840419847
2022-02-03,1807.8125042842184,0.0,2100.0,-0.08201483677198107,0.8609236251335404,-0.24663957276617254,-292.18749571578155,-0.13913690272180074
2022-02-04,1854.0332274927473,0.0,2100.0,0.02556721070298673,0.8829350408565088,-0.22737824798779316,-245.9667725072527,-0.1171270345272632
2022-02-07,1923.0855472738242,100.0,2200.0,-0.015711164566883484,0.8690631031277442,-0.23951703548161085,-276.9144527261758,-0.12587020578462535
2022-02-08,1966.3192105243575,0.0,2200.0,0.022481404070568534,0.8886008619119812,-0.22242031066748902,-233.68078947564254,-0.10621854067074661
2022-02-09,2049.776772348388,0.0,2200.0,0.04244354699752684,0.9263162343565852,-0.18941707057898238,-150.22322765161198,-0.06828328529618727
2022-02-10,1956.4687833633157,0.0,2200.0,-0.045521049044853434,0.8841493476213951,-0.22631565586407743,-243.53121663668435,-0.11069600756212924
2022-02-11,1833.0603999294622,0.0,2200.0,-0.06307710323990212,0.8283797679419882,-0.27511742311423504,-366.93960007053784,-0.16679072730478992
2022-02-14,1938.6846978263995,100.0,2300.0,0.0026605516630680004,0.8305837151112382,-0.2731888355687726,-361.31530217360046,-0.15709360964069585
2022-02-15,2033.6428159691802,0.0,2300.0,0.04898069203787769,0.8712662802727781,-0.23758912175407532,-266.3571840308198,-0.11580747131774773
2022-02-16,2031.6220889518675,0.0,2300.0,-0.0009936489345351296,0.8704005474616886,-0.2383466905109224,-268.37791104813255,-0.11668604828179675
2022-02-17,1910.977284414476,0.0,2300.0,-0.059383487309705996,0.8187131275971362,-0.28357632014936274,-389.0227155855241,-0.1691403111241409
2022-02-18,1866.817911535859,0.0,2300.0,-0.023108266769454322,0.7997940862369673,-0.3001316296633053,-433.1820884641411,-0.18834003846267003
2022-02-22,1928.737899056289,100.0,2400.0,-0.020278890554172313,0.7835751494962936,-0.3143241837476901,-471.26210094371095,-0.19635920872654622
2022-02-23,1830.7338832916464,0.0,2400.0,-0.05081251102733808,0.7437597285717651,-0.3491650937221896,-569.2661167083536,-0.23719421529514734
2022-02-24,1953.3917154230783,0.0,2400.0,0.06699926911872844,0.7935910867860172,-0.3055596306846202,-446.60828457692173,-0.18608678524038405
2022-02-25,2013.654941142063,0.0,2400.0,0.030850558668378936,0.8180738151676118,-0.28413575732936536,-386.3450588579369,-0.1609771078574737
2022-02-28,2131.8689131259557,100.0,2500.0,0.007684208604097353,0.8243600650169095,-0.2786349071564701,-368.1310868740443,-0.14725243474961772
2022-03-01,2061.8413878205793,0.0,2500.0,-0.032847950863308606,0.7972815261075602,-0.3023302722807003,-438.15861217942074,-0.1752634448717683
2022-03-02,2129.631150364429,0.0,2500.0,0.03287826257843496,0.82349475747186,-0.27939210377972,-370.3688496355712,-0.1481475398542285
2022-03-03,2068.875767892134,0.0,2500.0,-0.02852859400647778,0.8000016098694824,-0.29995003388885033,-431.1242321078662,-0.17244969284314648
2022-03-04,2010.6786224841335,0.0,2500.0,-0.02812984052072598,0.7774976921675298,-0.31964232779209667,-489.3213775158665,-0.19572855100634662
2022-03-07,1953.9195232587997,100.0,2600.0,-0.07429046457634592,0.7197370274093673,-0.37018641533850305,-646.0804767412003,-0.24849249105430782
2022-03-08,1934.7865290118261,0.0,2600.0,-0.009792109664303328,0.712689283507515,-0.37635361902757647,-665.2134709881739,-0.2558513349954515
2022-03-09,2076.43812451736,0.0,2600.0,0.07321303584736105,0.7648674295689808,-0.3306945741813654,-523.5618754826401,-0.20136995210870773
2022-03-10,2029.7804900749152,0.0,2600.0,-0.022470033607810858,0.7476808327210459,-0.34573388959340023,-570.2195099250848,-0.2193151961250326
2022-03-11,1943.849444409603,0.0,2600.0,-0.04233514219172574,0.7160276583537725,-0.37343233840869106,-656.1505555903971,-0.25236559830399885
2022-03-14,1967.244789415506,100.0,2700.0,-0.03784099655332107,0.6889324582019248,-0.3971422831313902,-732.7552105844941,-0.2713908187349978
2022-03-15,2088.6972933378624,0.0,2700.0,0.061737362109593796,0.7314653308429897,-0.35992343796450976,-611.3027066621376,-0.22640840987486577
2022-03-16,2245.102108280968,0.0,2700.0,0.07488151367935258,0.7862385620204811,-0.31199353612861636,-454.89789171903203,-0.16848070063667853
2022-03-17,2297.3550851179307,0.0,2700.0,0.02327420950888137,0.8045376430369074,-0.2959807295450091,-402.6449148820693,-0.14912774625261827
2022-03-18,2393.0344662336306,0.0,2700.0,0.04164762414635104,0.8380447244056997,-0.26665999957731146,-306.9655337663694,-0.11369093843198866
2022-03-21,2479.5237216612068,100.0,2800.0,-0.005626430506991298,0.8333295240020803,-0.27078608612768673,-320.47627833879324,-0.11445581369242616
2022-03-22,2575.9084834886594,0.0,2800.0,0.03887228865182135,0.865722949801174,-0.24243987237871778,-224.09151651134061,-0.08003268446833593
2022-03-23,2501.9641785904173,0.0,2800.0,-0.02870610713548971,0.8408714140545294,-0.2641864745637895,-298.0358214095827,-0.10644136478913668
2022-03-24,2613.4321919127533,0.0,2800.0,0.044552201936454594,0.8783340870960789,-0.2314043617909809,-186.5678080872467,-0.06663136003115953
2022-03-25,2609.754015436684,0.0,2800.0,-0.001407412247944051,0.8770979089441131,-0.23248609270591258,-190.24598456331614,-0.06794499448689863
2022-03-28,2793.413271561655,100.0,2900.0,0.03085190788554537,0.9041580528374613,-0.20880682433720044,-106.58672843834484,-0.03675404428908442
2022-03-29,2887.3804494365168,0.0,2900.0,0.033638838488917466,0.9345728795453148,-0.18219200488754583,-12.619550563483244,-0.004351569159821808
2022-03-30,2825.88203116351,0.0,2900.0,-0.02129903535400346,0.9146673787429863,-0.19961052628823273,-74.11796883649004,-0.02555792028844484
2022-03-31,2747.1940092337804,0.0,2900.0,-0.02784547304592566,0.889198032902211,-0.22189774980471633,-152.80599076621957,-0.052691720953868815
2022-04-01,2745.284151621869,0.0,2900.0,-0.0006952030346207838,0.8885798597313586,-0.22243868885029738,-154.7158483781309,-0.05335029254418307
2022-04-04,2959.227490221438,100.0,3000.0,0.040193307225696584,0.9242948230281074,-0.1911859281844419,-40.772509778561925,-0.013590836592853974
2022-04-05,2829.7902591351776,0.0,3000.0,-0.043740209738513336,0.883865973608636,-0.22656362532511543,-170.20974086482238,-0.05673658028827413
2022-04-06,2703.52089149666,0.0,3000.0,-0.044621458156092086,0.8444265850516646,-0.26107548415407034,-296.47910850333983,-0.09882636950111327
2022-04-07,2718.1671768684614,0.0,3000.0,0.00541748555295718,0.8490012538767149,-0.25707237126474924,-281.8328231315386,-0.09394427437717953
2022-04-08,2640.9799718715444,0.0,3000.0,-0.028396783558339633,0.8248923490296188,-0.2781691263374546,-359.0200281284556,-0.1196733427094852
2022-04-11,2614.365602742985,100.0,3100.0,-0.04708014757926571,0.7860562955002972,-0.31215303039675757,-485.6343972570148,-0.1566562571796822
2022-04-12,2593.805883700463,0.0,3100.0,-0.007864133088712366,0.7798746441772627,-0.31756235051038495,-506.1941162995372,-0.16328842461275395
2022-04-13,2696.6046377207563,0.0,3100.0,0.039632400661237854,0.8107829485408363,-0.2905157081594991,-403.3953622792437,-0.13012753621911088
2022-04-14,2572.8346939517223,0.0,3100.0,-0.045898439110320544,0.7735692767455485,-0.32307992972826927,-527.1653060482777,-0.17005332453170247
2022-04-18,2681.973350709127,100.0,3200.0,0.003177606720349946,0.7760273756779914,-0.3209289439638341,-518.0266492908731,-0.16188332790339785
2022-04-19,2795.627331437666,0.0,3200.0,0.04237699852554022,0.8089130866328765,-0.29215195082345236,-404.3726685623342,-0.12636645892572942
2022-04-20,2714.0184524738183,0.0,3200.0,-0.029191615794469827,0.7852996065967709,-0.3128151791158792,-485.98154752618166,-0.15186923360193177
2022-04-21,2605.4923678967257,0.0,3200.0,-0.03998723165576534,0.7538976493086045,-0.3402937977388981,-594.5076321032743,-0.18578363503227321
2022-04-22,2466.2022067463713,0.0,3200.0,-0.0534602069330935,0.7135941249701937,-0.3755618278268218,-733.7977932536287,-0.22931181039175896
2022-04-25,2634.82516963737,100.0,3300.0,0.026313883398382698,0.7323715575684303,-0.3591304345747576,-665.17483036263,-0.20156813041291818
2022-04-26,2431.564188035416,0.0,3300.0,-0.0771440108984266,0.6758734781496737,-0.40856968331439236,-868.435811964584,-0.26316236726199516
2022-04-27,2428.8956480488987,0.0,3300.0,-0.001097458171019139,0.6751317352785032,-0.4092187533480274,-871.1043519511013,-0.263971015742758
2022-04-28,2599.6878757936543,0.0,3300.0,0.07031682397798789,0.7226048546700352,-0.3676768924177045,-700.3121242063457,-0.21221579521404416
2022-04-29,2366.183326493842,0.0,3300.0,-0.08982022475622231,0.6577003242136353,-0.42447229605929915,-933.8166735061582,-0.28297474954732066
2022-05-02,2549.38314578357,100.0,3400.0,0.03362568391095322,0.6798159474237745,-0.4051197834045924,-850.61685421643,-0.2501814277107147
2022-05-03,2557.2642602556734,0.0,3400.0,0.0030913809425383576,0.681917517488074,-0.40328078203991635,-842.7357397443266,-0.2478634528659784
2022-05-04,2728.799180484537,0.0,3400.0,0.06707751048447119,0.727658846916925,-0.36325434244091326,-671.2008195154631,-0.19741200573984208
2022-05-05,2457.5884665815347,0.0,3400.0,-0.09938830084771755,0.6553380705250423,-0.42653941141787355,-942.4115334184653,-0.27717986277013684
2022-05-06,2395.9280923062315,0.0,3400.0,-0.025089788267549817,0.6388957770919044,-0.4409274161651836,-1004.0719076937685,-0.29531526696875543
2022-05-09,2301.496921017932,100.0,3500.0,-0.07935341706639765,0.5881972140303703,-0.4852917360806164,-1198.503078982068,-0.3424294511377337
2022-05-10,2358.0915868879674,0.0,3500.0,0.024590372184814413,0.602661202441448,-0.47263486830423906,-1141.9084131120326,-0.32625954660343787
2022-05-11,2216.3636506587313,0.0,3500.0,-0.06010281238324511,0.5664395692604488,-0.5043309958720147,-1283.6363493412687,-0.3667532426689339
2022-05-12,2206.6898102495875,0.0,3500.0,-0.004364735185161783,0.5639672105422299,-0.5064944598145262,-1293.3101897504125,-0.36951719707154645
2022-05-13,2367.7654272971113,0.0,3500.0,0.07299422705418923,0.6051335611596671,-0.4704714043617274,-1132.2345727028887,-0.32349559220082535
2022-05-16,2413.3916175855657,100.0,3600.0,-0.022492029577537598,0.5915228792037032,-0.4823815771969755,-1186.6083824144343,-0.32961343955956507
2022-05-17,2537.97021108135,0.0,3600.0,0.051619717491360406,0.6220571231178744,-0.45566226044355973,-1062.02978891865,-0.295008274699625
2022-05-18,2285.7869267489223,0.0,3600.0,-0.09936416244419999,0.5602469380868182,-0.5097499240213546,-1314.2130732510777,-0.36505918701418827
2022-05-19,2263.090709711897,0.0,3600.0,-0.009929279396704849,0.5546840897074058,-0.5146177540000023,-1336.909290288103,-0.37136369174669526
2022-05-20,2247.455516331698,0.0,3600.0,-0.006908778915975966,0.550851899963408,-0.517971152627356,-1352.5444836683018,-0.37570680101897275
2022-05-23,2425.069934246771,100.0,3700.0,0.03341601083299417,0.5692591730199607,-0.5018636714417362,-1274.930065753229,-0.34457569344681865
2022-05-24,2321.32715406435,0.0,3700.0,-0.042779294204001395,0.5449066673790133,-0.5231735919948312,-1378.67284593565,-0.3726142826853108
2022-05-25,2387.6807254143055,0.0,3700.0,0.028584325666366706,0.5604824570171496,-0.5095438306620875,-1312.3192745856945,-0.3546808850231607
2022-05-26,2518.8081712953376,0.0,3700.0,0.05491833329528539,0.5912632193977779,-0.4826087952876591,-1181.1918287046624,-0.3192410347850439
2022-05-27,2685.745535961379,0.0,3700.0,0.06627633123017529,0.6304499763708049,-0.4483180044285645,-1014.2544640386209,-0.27412282811854616
2022-05-31,2767.748681046694,100.0,3800.0,-0.006488326610199269,0.6263594110127187,-0.45189749740079843,-1032.251318953306,-0.2716450839350805
2022-06-01,2727.3273545415987,0.0,3800.0,-0.014604406383389112,0.6172118036322287,-0.4599022090885099,-1072.6726454584013,-0.2822822751206319
2022-06-02,2877.5404093972274,0.0,3800.0,0.05507701692115963,0.6512059885848205,-0.4301552339193967,-922.4595906027726,-0.24275252384283488
2022-06-03,2723.5039037019674,0.0,3800.0,-0.05353061426773387,0.6163465320010482,-0.4606593742849445,-1076.4960962980326,-0.28328844639421913
2022-06-06,2841.974313335629,100.0,3900.0,0.00760412909380892,0.6210333105969056,-0.4565581585414715,-1058.0256866643708,-0.27128863760624894
2022-06-07,2892.3192675228825,0.0,3900.0,0.017714781569634575,0.6320347800415967,-0.4469312050242338,-1007.6807324771175,-0.2583796749941327
2022-06-08,2848.7626817965643,0.0,3900.0,-0.015059397562158572,0.6225167170158389,-0.4552600878869978,-1051.2373182034357,-0.26954803030857327
2022-06-09,2693.200856603527,0.0,3900.0,-0.054606803924759584,0.5885230687098699,-0.4850065934577432,-1206.799143396473,-0.30943567779396747
2022-06-10,2501.4344724429056,0.0,3900.0,-0.0712038924577143,0.5466179354165683,-0.52167612859361,-1398.5655275570944,-0.3586065455274601
2022-06-13,2367.9720269788736,100.0,4000.0,-0.09205815573279819,0.49629729639164927,-0.5657097420382544,-1632.0279730211264,-0.4080069932552816
2022-06-14,2379.177921317752,0.0,4000.0,0.0047322747951441535,0.49864591157826166,-0.5636545611967254,-1620.822078682248,-0.405205519670562
2022-06-15,2495.3644769375073,0.0,4000.0,0.04883474858215031,0.5229971593017032,-0.5423457413977995,-1504.6355230624927,-0.37615888076562315
2022-06-16,2295.428689651618,0.0,4000.0,-0.08012287949665176,0.48109312092988166,-0.5790143184109131,-1704.5713103483822,-0.42614282758709554
2022-06-17,2348.509313713863,0.0,4000.0,0.023124492737041313,0.49221815531066526,-0.5692792380746079,-1651.4906862861371,-0.4128726715715343
2022-06-21,2568.681385563982,100.0,4100.0,0.05045620927023453,0.517053617561629,-0.5475467011738653,-1531.318614436018,-0.3734923449843946
2022-06-22,2560.084677325228,0.0,4100.0,-0.0033467398047370978,0.5153231736385522,-0.5490609446388315,-1539.9153226747721,-0.37558910309140786
2022-06-23,2636.229864021982,0.0,4100.0,0.029743229734225274,0.5306505491794536,-0.5356485607190897,-1463.770135978018,-0.35701710633610195
2022-06-24,2821.681408591158,0.0,4100.0,0.07034725882599657,0.5679803607087379,-0.5029827098337715,-1278.3185914088422,-0.31178502229483956
2022-06-27,2871.3141126513806,100.0,4200.0,-0.016992033045427846,0.558329219650421,-0.511428044052425,-1328.6858873486194,-0.3163537827020522
