execution_date,signal_date,side,price,shares,notional,regime
2025-03-17,,buy,46.46033895438542,2.1523734490654407,100.0,always
2025-03-24,,buy,48.101470043243864,2.0789385420050293,100.0,always
2025-03-31,,buy,43.024819452713224,2.324239852067382,100.0,always
2025-04-07,,buy,33.28523059330345,3.0043355030900303,100.0,always
2025-04-14,,buy,42.441033936601166,2.356210269273387,100.0,always
2025-04-21,,buy,37.70596441566642,2.652100312237368,100.0,always
2025-04-28,,buy,43.76825720872804,2.2847608375884456,100.0,always
2025-05-05,,buy,45.86885558416598,2.1801285147938203,100.0,always
2025-05-12,,buy,50.06006714830724,1.9976001970540995,100.0,always
2025-05-19,,buy,51.43219629535542,1.944307402813177,100.0,always
2025-05-27,,buy,51.711605944567395,1.9338018646567596,100.0,always
2025-06-02,,buy,51.86627330311546,1.928035188022527,100.0,always
2025-06-09,,buy,54.40595945666481,1.8380339396394902,100.0,always
2025-06-16,,buy,54.39597517034163,1.8383713075617973,100.0,always
2025-06-23,,buy,53.687462184191794,1.8626322782201628,100.0,always
2025-06-30,,buy,58.69656292393432,1.703677268626297,100.0,always
2025-07-07,,buy,59.096159117546385,1.6921573498726545,100.0,always
2025-07-14,,buy,59.13112512285118,1.691156726550347,100.0,always
2025-07-21,,buy,60.809451112724055,1.644481214188686,100.0,always
2025-07-28,,buy,61.94832135455576,1.6142487449766203,100.0,always
2025-08-04,,buy,59.975289192904526,1.6673533607876403,100.0,always
2025-08-11,,buy,63.267013546860646,1.5806025034820388,100.0,always
2025-08-18,,buy,63.56671260973069,1.5731504099315679,100.0,always
2025-08-25,,buy,62.14812062627843,1.6090591154210456,100.0,always
2025-09-02,,buy,60.08518103295433,1.6643038812707243,100.0,always
2025-09-08,,buy,63.72655742211436,1.569204489387623,100.0,always
2025-09-15,,buy,65.8893958639379,1.5176948989864887,100.0,always
2025-09-22,,buy,68.06223296614026,1.4692435972494204,100.0,always
2025-09-29,,buy,68.29754953265267,1.4641813752364654,100.0,always
2025-10-06,,buy,70.35112313059982,1.4214414148635555,100.0,always
2025-10-13,,buy,68.1376508151478,1.4676173716539231,100.0,always
2025-10-20,,buy,69.77651162152634,1.4331470243512372,100.0,always
2025-10-27,,buy,73.71377907351811,1.35659847123379,100.0,always
2025-11-03,,buy,76.08713329973659,1.3142826607234812,100.0,always
2025-11-10,,buy,72.08491289288357,1.3872528381715266,100.0,always
2025-11-17,,buy,69.05702053844784,1.4480786923658906,100.0,always
2025-11-24,,buy,66.42384791797241,1.505483393908332,100.0,always
2025-12-01,,buy,70.50102393072034,1.4184191154197647,100.0,always
2025-12-08,,buy,73.53890624439312,1.3598244127763917,100.0,always
2025-12-15,,buy,71.4003843834561,1.4005526841837368,100.0,always
2025-12-22,,buy,72.13988525767091,1.3861957174289603,100.0,always
2025-12-29,,buy,71.75296572765524,1.3936706167597155,100.0,always
2026-01-05,,buy,71.48307628899188,1.398932519296174,100.0,always
2026-01-12,,buy,72.10283571172704,1.386908004559045,100.0,always
2026-01-20,,buy,69.28389521233169,1.4433368634014276,100.0,always
2026-01-26,,buy,72.10283534136434,1.3869080116830228,100.0,always
2026-02-02,,buy,70.96327297744587,1.4091796475027698,100.0,always
2026-02-09,,buy,68.2742834955685,1.464680328816497,100.0,always
2026-02-17,,buy,66.12509613640009,1.5122851359448184,100.0,always
2026-02-23,,buy,67.8844333342181,1.4730917691787462,100.0,always
2026-03-02,,buy,66.035127275391,1.5143455328398605,100.0,always
2026-03-09,,buy,64.91554785998679,1.54046300611504,100.0,always
2026-03-16,,buy,66.0951040840863,1.5129713673312297,100.0,always
2026-03-23,,buy,64.0558735041785,1.5611370906288051,100.0,always
2026-03-30,,buy,59.0100236632593,1.6946273495948756,100.0,always
2026-04-06,,buy,62.849375042352854,1.5911057179584067,100.0,always
2026-04-13,,buy,67.87852672554199,1.473219953702546,100.0,always
2026-04-20,,buy,76.527062267483,1.3067272810038448,100.0,always
2026-04-27,,buy,80.04646653880648,1.2492743817932308,100.0,always
2026-05-04,,buy,82.70601612592304,1.2091018850157915,100.0,always
2026-05-11,,buy,91.50452957675218,1.0928420752780548,100.0,always
2026-05-18,,buy,91.69449566753315,1.0905780033141905,100.0,always
2026-05-26,,buy,95.28389598328081,1.0494952895035559,100.0,always
2026-06-01,,buy,98.14341391721646,1.0189170725643348,100.0,always
2026-06-08,,buy,92.69432418049978,1.0788147050435817,100.0,always
2026-06-15,,buy,97.67348882448285,1.0238192697273039,100.0,always
2026-06-22,,buy,98.71331800253708,1.013034532963727,100.0,always
2026-06-29,,buy,91.16556274795533,1.0969054211453635,100.0,always
2026-07-06,,buy,92.44620152664184,1.0817102092743232,100.0,always
2026-07-13,,buy,91.71583316802979,1.0903242825782657,100.0,always
2026-07-20,,buy,87.64379847335815,1.1409820402797566,100.0,always
2026-07-27,,buy,84.86240969467163,1.1783780399330193,100.0,always
2026-08-03,,buy,83.82188877868651,1.19300580620449,100.0,always
2026-08-10,,buy,92.07601377868652,1.086059179759449,100.0,always
2026-08-17,,buy,94.67731225204466,1.056219252758101,100.0,always
2026-08-24,,buy,88.61428469467162,1.128486229331522,100.0,always
2026-08-31,,buy,89.87491683197021,1.1126574969405492,100.0,always
2026-09-08,,buy,91.18556938934326,1.0966647537509029,100.0,always
2026-09-14,,buy,86.68331938934325,1.1536244885921372,100.0,always
