window_start,symbol,contributed,final_value,profit,xirr,trades,exposure,start,end,profit_on_contributed,twr_cagr,max_drawdown,drawdown_peak,drawdown_trough,drawdown_recovered,sharpe_0rf,volatility,worst_loss_on_contributed,worst_loss_date,worst_loss_deposited,worst_loss_value,lump_sum_return
2010-06-01,QLD,26200.0,70581.91155091161,44381.91155091161,0.4147294549238235,262.0,1.0,2010-06-01,2015-06-01,1.6939660897294506,0.4021159686836653,-0.30767523646901795,2011-07-26,2011-08-19,2012-02-01,1.1822760977436944,0.33341024583763845,-0.14511380310731659,2010-07-02,500.0,427.4430984463417,4.430025859853279
2010-06-01,TQQQ,26200.0,110980.47887695229,84780.47887695229,0.6217063784676793,262.0,1.0,2010-06-01,2015-06-01,3.23589614034169,0.5942239170497903,-0.4391291009788424,2011-07-22,2011-08-19,2012-02-08,1.1878180433617065,0.49844543796257446,-0.20951606969340775,2010-07-02,500.0,395.2419651532961,9.31703901156065
2010-07-01,QQQ,26200.0,42506.70628332972,16306.706283329717,0.19679015971211367,262.0,1.0,2010-07-01,2015-07-01,0.6223933695927373,0.21620408137599068,-0.16101325114463438,2011-07-26,2011-08-19,2012-01-18,1.2698909404905456,0.1650291578226751,-0.04869283565481813,2011-08-19,6000.0,5707.842986071091,1.6668390958900026
2010-07-01,QLD,26200.0,66030.13042732584,39830.13042732584,0.38457098681872937,262.0,1.0,2010-07-01,2015-07-01,1.5202339857757956,0.4245047268072224,-0.30767652017615676,2011-07-26,2011-08-19,2012-02-01,1.2451666601132032,0.32781380146808387,-0.11805108314109838,2011-08-19,6000.0,5291.69350115341,4.877214409358032
2010-07-01,TQQQ,26200.0,100519.68853585781,74319.68853585781,0.5740969381589915,262.0,1.0,2010-07-01,2015-07-01,2.8366293334296877,0.6346450379320681,-0.4391304908721533,2011-07-22,2011-08-19,2012-02-08,1.249957541848894,0.4905518652792103,-0.19665552426966162,2011-08-19,6000.0,4820.06685438203,10.691745614890662
2010-08-01,QQQ,26100.0,43160.04042037937,17060.040420379373,0.20515862436110044,261.0,1.0,2010-08-02,2015-07-31,0.6536413954168342,0.20604275372129344,-0.16101556520144877,2011-07-26,2011-08-19,2012-01-18,1.2253157441710836,0.16385086039954716,-0.0659035419618793,2011-08-19,5500.0,5137.530519209664,1.5547270363489063
2010-08-01,QLD,26100.0,68286.175900811,42186.175900810995,0.4019847841223988,261.0,1.0,2010-08-02,2015-07-31,1.6163285785751338,0.4011019549742687,-0.30767874073215795,2011-07-26,2011-08-19,2012-02-01,1.1995035451023832,0.325532575453552,-0.15010255362903907,2011-08-19,5500.0,4674.435955040285,4.400363338014472
2010-08-01,TQQQ,26100.0,106119.3989459168,80019.3989459168,0.6028515945208393,261.0,1.0,2010-08-02,2015-07-31,3.0658773542496855,0.595716596594404,-0.43913314220919863,2011-07-22,2011-08-19,2012-02-08,1.2040342437414264,0.4875751540296169,-0.24108747243580464,2011-08-19,5500.0,4174.0189016030745,9.338692411421786
2010-09-01,QQQ,26200.0,38497.314954283574,12297.314954283574,0.15596874584185116,262.0,1.0,2010-09-01,2015-09-01,0.46936316619402957,0.193367429523865,-0.1610177494829691,2011-07-26,2011-08-19,2012-01-18,1.1399076070443086,0.16756954663433887,-0.07917267457947959,2011-08-19,5100.0,4696.219359644654,1.4257283772742304
2010-09-01,QLD,26200.0,53825.173443384774,27625.173443384774,0.2965182125438167,262.0,1.0,2010-09-01,2015-09-01,1.0543959329536174,0.3706129866479817,-0.3076808458072815,2011-07-26,2011-08-19,2012-02-01,1.1153542754416697,0.33284020532678976,-0.17435842673722296,2011-08-19,5100.0,4210.772023640163,3.8466220878010295
2010-09-01,TQQQ,26200.0,73268.0823323545,47068.082332354505,0.4308761103289892,262.0,1.0,2010-09-01,2015-09-01,1.7964916920745995,0.5410047721920204,-0.4391356822206064,2011-07-22,2011-08-19,2012-02-08,1.119432752839728,0.49861337882251466,-0.27411927154480137,2011-08-19,5100.0,3701.991715121513,7.7056376803105255
2010-10-01,QQQ,26200.0,38491.23705816533,12291.23705816533,0.15557890733583102,262.0,1.0,2010-10-01,2015-10-01,0.46913118542615767,0.1689049125339086,-0.16102036020677768,2011-07-26,2011-08-19,2012-01-18,1.0087143542178745,0.16904915693620226,-0.09351264042384405,2011-08-19,4700.0,4260.490590007933,1.1872084877771152
2010-10-01,QLD,26200.0,53478.05082046011,27278.050820460106,0.29315684152217425,262.0,1.0,2010-10-01,2015-10-01,1.0411469778801568,0.3136595512281066,-0.30768342245579916,2011-07-26,2011-08-19,2012-02-01,0.9822136577433915,0.33560274669630946,-0.20069250682259823,2011-08-19,4700.0,3756.7452179337884,2.9203551801711716
2010-10-01,TQQQ,26200.0,72326.8542795816,46126.8542795816,0.4242789191277264,262.0,1.0,2010-10-01,2015-10-01,1.760566957235939,0.44546536887993327,-0.43913889033909415,2011-07-22,2011-08-19,2012-02-08,0.9866039611406295,0.5028653638073172,-0.31011454131648775,2011-08-19,4700.0,3242.4616558125076,5.322500315066729
2010-11-01,QQQ,26100.0,41900.95603925034,15800.95603925034,0.19281378863867304,261.0,1.0,2010-11-01,2015-10-30,0.6054006145306644,0.18001603721695236,-0.1610241224286394,2011-07-26,2011-08-19,2012-01-18,1.0620885946094565,0.1693491633884158,-0.10468859559245164,2011-08-19,4200.0,3760.307898511703,1.2911110588092676
2010-11-01,QLD,26100.0,63715.07248168119,37615.07248168119,0.3715344639233703,261.0,1.0,2010-11-01,2015-10-30,1.4411905165395094,0.3386046920427672,-0.3076869429426673,2011-07-26,2011-08-19,2012-02-01,1.0360373054234753,0.33625121112934403,-0.21979207800258435,2011-08-19,4200.0,3276.8732723891458,3.3002394413829164
2010-11-01,TQQQ,26100.0,94253.45575702752,68153.45575702752,0.5475415335305545,261.0,1.0,2010-11-01,2015-10-30,2.611243515594924,0.486258706716431,-0.4391430705588456,2011-07-22,2011-08-19,2012-02-08,1.0404143598703912,0.5035652944554745,-0.3345411721377646,2011-08-19,4200.0,2794.927077021389,6.251048906446396
2010-12-01,QQQ,26200.0,42159.91124799691,15959.911247996912,0.19358551044579986,262.0,1.0,2010-12-01,2015-12-01,0.6091569178624775,0.18138526375359265,-0.16102776441086475,2011-07-26,2011-08-19,2012-01-18,1.0733898764087555,0.16871827605272186,-0.11088456178439389,2011-08-19,3800.0,3378.638665219303,1.3065259498716664
2010-12-01,QLD,26200.0,64377.49178851776,38177.49178851776,0.3738644246760573,262.0,1.0,2010-12-01,2015-12-01,1.4571561751342654,0.3419179160272281,-0.3076902603796138,2011-07-26,2011-08-19,2012-02-01,1.046998052306279,0.3350062167618833,-0.22975529946256648,2011-08-19,3800.0,2926.9298620422474,3.360681494880721
2010-12-01,TQQQ,26200.0,95873.13570248884,69673.13570248884,0.5527242200552205,262.0,1.0,2010-12-01,2015-12-01,2.659279988644612,0.49215882672796485,-0.4391469186876996,2011-07-22,2011-08-19,2012-02-08,1.051207469016096,0.5017072180722076,-0.3466049497260531,2011-08-19,3800.0,2482.901191040998,6.412192133967311
2011-01-01,QQQ,26100.0,40379.0291893379,14279.029189337904,0.1776263744109493,261.0,1.0,2011-01-03,2015-12-31,0.5470892409708009,0.16591613173261766,-0.16103352408211313,2011-07-26,2011-08-19,2012-01-18,0.9861103147329938,0.1704299215836855,-0.11684783298194319,2011-08-19,3300.0,2914.4021511595874,1.1567369409282722
2011-01-01,QLD,26100.0,59290.91177233395,33190.91177233395,0.340546539685051,261.0,1.0,2011-01-03,2015-12-31,1.2716824433844425,0.3063680063695813,-0.3076954399488544,2011-07-26,2011-08-19,2012-02-01,0.9598197361804627,0.3383517074757922,-0.23889260206614932,2011-08-19,3300.0,2511.6544131817072,2.8046576092932534
2011-01-01,TQQQ,26100.0,84974.94143266765,58874.94143266765,0.5005105631068012,261.0,1.0,2011-01-03,2015-12-31,2.255744882477688,0.43213828340754423,-0.4391528816939091,2011-07-22,2011-08-19,2012-02-08,0.9640352456462096,0.5067087612518656,-0.3573005935290075,2011-08-19,3300.0,2120.908041354275,5.019236334048094
2011-02-01,QQQ,26200.0,37392.53654210412,11192.53654210412,0.14413825810690828,262.0,1.0,2011-02-01,2016-02-01,0.4271960512253481,0.143689415393758,-0.1610395072647991,2011-07-26,2011-08-19,2012-01-18,0.8620933823857225,0.17348115296859978,-0.11950697037250879,2011-08-19,2900.0,2553.4297859197245,0.9613597311738034
2011-02-01,QLD,26200.0,50352.995862073505,24152.995862073505,0.2684111257549998,262.0,1.0,2011-02-01,2016-02-01,0.9218700710715079,0.2552994186809412,-0.3077007228336781,2011-07-26,2011-08-19,2012-02-01,0.8342131465989989,0.34444106098674787,-0.2424087430108748,2011-08-19,2900.0,2197.014645268463,2.1238833589753328
2011-02-01,TQQQ,26200.0,66039.72895269842,39839.728952698424,0.385410396069218,262.0,1.0,2011-02-01,2016-02-01,1.5206003417060467,0.3464889698014708,-0.4391588720771905,2011-07-22,2011-08-19,2012-02-08,0.8374665663994462,0.5159463955436553,-0.3607448324930437,2011-08-19,2900.0,1853.8399857701734,3.4354539605454946
2011-03-01,QQQ,26200.0,37528.65065043955,11328.650650439551,0.14547984165880756,262.0,1.0,2011-03-01,2016-03-01,0.43239124619998287,0.14021836592791725,-0.1610551388309278,2015-12-01,2016-02-09,,0.8360373769607317,0.17565925565151932,-0.11821857925277945,2011-08-19,2500.0,2204.4535518680514,0.9324804778103462
2011-03-01,QLD,26200.0,50627.45340690047,24427.453406900473,0.2704396963798882,262.0,1.0,2011-03-01,2016-03-01,0.9323455498816975,0.24711660505944,-0.3077073261645219,2011-07-26,2011-08-19,2012-02-01,0.8093704757418653,0.3486274480983206,-0.2389525673591079,2011-08-19,2500.0,1902.6185816022303,2.0252454226491614
2011-03-01,TQQQ,26200.0,66355.36553962782,40155.36553962782,0.387108706760099,262.0,1.0,2011-03-01,2016-03-01,1.532647539680451,0.3316592997853356,-0.44538030846538335,2015-07-20,2016-02-09,,0.8121540561504494,0.5222804092322177,-0.3554050475677657,2011-08-19,2500.0,1611.4873810805857,3.199889399733797
2011-04-01,QQQ,26200.0,38854.25728011201,12654.257280112011,0.15927452539369436,262.0,1.0,2011-04-01,2016-04-01,0.4829869190882447,0.15145031749328175,-0.16105822452028606,2011-07-26,2011-08-19,2012-01-18,0.8973915859193095,0.17448793815666727,-0.11867554909246435,2011-08-19,2100.0,1850.7813469058249,1.0295866835524512
2011-04-01,QLD,26200.0,54304.964429816384,28104.964429816384,0.29939645356222433,262.0,1.0,2011-04-01,2016-04-01,1.072708566023526,0.2716540259649478,-0.30771683929381166,2011-07-26,2011-08-19,2012-02-01,0.8692661394477607,0.34638721640543024,-0.2386067997826963,2011-08-19,2100.0,1598.9257204563378,2.3349056417790237
2011-04-01,TQQQ,26200.0,74086.03484184798,47886.034841847984,0.43450377204136703,262.0,1.0,2011-04-01,2016-04-01,1.8277112535056483,0.37347508009929253,-0.44538063125854854,2015-07-20,2016-02-09,,0.8742433518415708,0.5188712706842484,-0.35387352152316354,2011-08-19,2100.0,1356.8656048013565,3.9022733113009327
2011-05-01,QQQ,26100.0,36628.17040654996,10528.170406549958,0.1372023641336576,261.0,1.0,2011-05-02,2016-04-29,0.403378176496167,0.13619468995199568,-0.16107995051009216,2011-07-26,2011-08-19,2012-01-18,0.8184420102690513,0.17478936202576598,-0.11617976886536581,2011-08-19,1600.0,1414.1123698154147,0.8966088945223385
2011-05-01,QLD,26100.0,48544.176146987025,22444.176146987025,0.25457244755817576,261.0,1.0,2011-05-02,2016-04-29,0.8599301205742155,0.23795291147259778,-0.3077353861625749,2011-07-26,2011-08-19,2012-02-01,0.7897034808346259,0.3470007966268453,-0.23271822163719308,2011-08-19,1600.0,1227.650845380491,1.910547783615709
2011-05-01,TQQQ,26100.0,63015.7640221869,36915.7640221869,0.36671130256743567,261.0,1.0,2011-05-02,2016-04-29,1.4143970889726782,0.31875631977494434,-0.44538104851245264,2015-07-20,2016-02-09,,0.7943058444003191,0.519749349780223,-0.34497580929184707,2011-08-19,1600.0,1048.0387051330447,2.991127517840972
2011-06-01,QQQ,26200.0,37942.81437631323,11742.814376313232,0.14983732655312754,262.0,1.0,2011-06-01,2016-06-01,0.44819902199668826,0.1494488720627154,-0.16111100437086157,2011-07-26,2011-08-19,2012-01-18,0.8859469131547504,0.17468685434123338,-0.10890293519397971,2011-08-19,1200.0,1069.3164777672243,1.0119731675233652
2011-06-01,QLD,26200.0,51947.63852377939,25747.638523779387,0.2810903759416027,262.0,1.0,2011-06-01,2016-06-01,0.9827342948007399,0.26702513385431215,-0.3077612319590901,2011-07-26,2011-08-19,2012-02-01,0.8575253912081244,0.3468133232207834,-0.21847560634000046,2011-08-19,1200.0,937.8292723919994,2.2745365320886206
2011-06-01,TQQQ,26200.0,69778.82773469851,43578.82773469851,0.40884097376121076,262.0,1.0,2011-06-01,2016-06-01,1.6633140356755158,0.3654009613725544,-0.44538139182750447,2015-07-20,2016-02-09,,0.8618987782862497,0.5195428952626256,-0.32533271667764085,2011-08-19,1200.0,809.600739986831,3.75962695667243
2011-07-01,QQQ,26200.0,36827.715057511516,10627.715057511516,0.13730566009792733,262.0,1.0,2011-07-01,2016-07-01,0.40563797929433265,0.1493146320347465,-0.16118300391674822,2011-07-26,2011-08-19,2012-01-18,0.8840217909676287,0.17500151142097034,-0.1188177528777318,2011-08-19,800.0,704.9457976978146,1.0107862106146275
