date,open,high,low,close,volume,adj_close,adj_open
2006-06-21,1.1401560306549072,1.140625,1.127344012260437,1.128906011581421,1523200,0.9827169179916382,0.9925101017977519
2006-06-22,1.125,1.1270309686660767,1.0903129577636719,1.102344036102295,13612800,0.9595946669578552,0.979316769512969
2006-06-23,1.097656011581421,1.1181249618530273,1.0856250524520874,1.0990630388259888,3411200,0.9567385315895081,0.9555137090522019
2006-06-26,1.1015629768371582,1.109375,1.09375,1.103124976158142,3622400,0.9602743983268738,0.9589146721031339
2006-06-27,1.104688048362732,1.104688048362732,1.0618749856948853,1.0618749856948853,6393600,0.924366295337677,0.9616352325134027
2006-06-28,1.066406011581421,1.0771880149841309,1.0534379482269287,1.0748440027236938,6374400,0.9356558322906494,0.9283105285953428
2006-06-29,1.0882810354232788,1.1398439407348633,1.0832810401916504,1.1398439407348633,11289600,0.9922383427619934,0.9473526440396093
2006-06-30,1.1484379768371582,1.1484379768371582,1.1278129816055298,1.128906011581421,15168000,0.9827169179916382,0.9997195670177954
2006-07-03,1.1375000476837158,1.142969012260437,1.1353130340576172,1.142030954360962,2380800,0.9941419363021851,0.9901977662075641
2006-07-05,1.121093988418579,1.1215629577636719,1.093906044960022,1.0970309972763062,9900800,0.9549699425697327,0.9759168741753531
2006-07-06,1.102344036102295,1.1109379529953003,1.086719036102295,1.0906250476837158,5369600,0.9493933320045471,0.9595947568535975
2006-07-07,1.071094036102295,1.0921880006790161,1.060155987739563,1.0667190551757812,4588800,0.9285829663276672,0.9323914037476771
2006-07-10,1.0765630006790161,1.0807809829711914,1.039687991142273,1.049062967300415,7987200,0.9132136106491089,0.9371525023624141
2006-07-11,1.0412499904632568,1.0692189931869507,1.033750057220459,1.066249966621399,10604800,0.9281746745109558,0.9064120996366116
2006-07-12,1.0596879720687866,1.0625,1.0187499523162842,1.024062991142273,14598400,0.8914507031440735,0.9224623836472533
2006-07-13,1.028905987739563,1.028905987739563,0.989063024520874,0.9914060235023499,26745600,0.8630226254463196,0.8956664835861083
