date,synthetic_nav,deposit,deposited,equity,profit,profit_on_deposited,initial_dollar_value,nav_drawdown
2000-06-08,260.054279260304,0.0,1100.0,1064.0076280730973,-35.992371926902706,-0.03272033811536612,0.5471996321406863,-0.4525267680432433
2000-06-09,267.4175259602688,0.0,1100.0,1094.134225791201,-5.865774208798939,-0.005332522007999052,0.5626931894743414,-0.43702546393092145
2000-06-12,249.89293744190167,100.0,1200.0,1122.382697105289,-77.61730289471097,-0.0646810857455925,0.5258183938818847,-0.4739186969211744
2000-06-13,267.32973465034695,0.0,1200.0,1200.6992741163654,0.6992741163653591,0.00058272843030438,0.562508461222105,-0.43721028454728406
2000-06-14,254.7256479334854,0.0,1200.0,1144.0885952046854,-55.91140479531464,-0.04659283732942887,0.5359872609767039,-0.46374474539280774
2000-06-15,264.9857424213351,0.0,1200.0,1190.1713402462701,-9.82865975372988,-0.008190549794774848,0.557576292103011,-0.4421449197509376
2000-06-16,269.9131066376985,0.0,1200.0,1212.302371220556,12.302371220556097,0.010251976017130016,0.5679443271697149,-0.43177170066670034
2000-06-19,290.57286836018346,100.0,1300.0,1405.0447708986292,105.04477089862917,0.08080366992202248,0.6114160748633651,-0.3882782170992032
2000-06-20,290.52220658525374,0.0,1300.0,1404.799799431227,104.79979943122703,0.08061523033171314,0.6113094736388669,-0.3883848716243137
2000-06-21,295.79257756840207,0.0,1300.0,1430.2843095038927,130.2843095038927,0.10021869961837893,0.6223992548623362,-0.37728954551023275
2000-06-22,271.00048937004107,0.0,1300.0,1310.4039019512309,10.403901951230864,0.008003001500946905,0.5702323703921776,-0.42948251342262633
2000-06-23,254.00561380026073,0.0,1300.0,1228.2263704213644,-71.77362957863556,-0.05521048429125808,0.5344721833784811,-0.46526058052982966
2000-06-26,265.6951718875869,100.0,1400.0,1384.7004355142062,-15.29956448579378,-0.010928260346995566,0.5590690556294061,-0.4406514098427792
2000-06-27,255.41999458003022,0.0,1400.0,1331.1501869655453,-68.84981303445466,-0.049178437881753356,0.5374482876156356,-0.4622829882405567
2000-06-28,265.30963621281074,0.0,1400.0,1382.6911727452361,-17.308827254763855,-0.012363448039117042,0.5582578212209023,-0.4414630498684873
