date,synthetic_nav,deposit,deposited,equity,profit,profit_on_deposited,initial_dollar_value,nav_drawdown
2020-05-12,525.6930780662738,0.0,105100.0,479073.037525172,373973.037525172,3.5582591581843195,2.1620261764873576,-0.06084255347612266
2020-05-13,519.2075971419629,0.0,105100.0,473162.7085216969,368062.7085216969,3.5020238679514453,2.135353237256261,-0.07242894857715776
2020-05-14,524.6817604992056,0.0,105100.0,478151.406636403,373051.406636403,3.5494900726584495,2.157866914849776,-0.06264928531936131
2020-05-15,528.0986502988402,0.0,105100.0,481265.2763894937,376165.2763894937,3.57911775822544,2.171919611180032,-0.056544967737165996
2020-05-18,538.4349864349888,100.0,105200.0,490784.90522752743,385584.90522752743,3.665255753113379,2.214430023106187,-0.038078970262468426
2020-05-19,536.5360090734274,0.0,105200.0,489053.9823716523,383853.9823716523,3.6488021137989763,2.2066200690939426,-0.04147151774749702
2020-05-20,547.4867299453547,0.0,105200.0,499035.593226635,393835.593226635,3.743684346260789,2.2516572707698765,-0.02190791403883563
2020-05-21,541.3093136950766,0.0,105200.0,493404.8620792827,388204.8620792827,3.6901602859247404,2.226251313960843,-0.03294394763674202
2020-05-22,543.3838117633213,0.0,105200.0,495295.77252059575,390095.77252059575,3.708134719777526,2.2347831347394536,-0.029237830151311206
2020-05-26,541.9861070897153,100.0,105300.0,494121.71106220316,388821.71106220316,3.6925138752345976,2.229034772781844,-0.03173484753089473
2020-05-27,544.9956255813804,0.0,105300.0,496865.45007529325,391565.45007529325,3.718570276118644,2.241412066737353,-0.026358304030844715
2020-05-28,543.583084085656,0.0,105300.0,495577.65429661254,390277.65429661254,3.7063404966439935,2.2356026851484523,-0.028881827584004927
2020-05-29,551.5991069044856,0.0,105300.0,502885.75843312335,397585.75843312335,3.775743194996423,2.268570308061388,-0.014561099699396896
2020-06-01,554.093299026131,100.0,105400.0,505259.63109698275,399859.63109698275,3.7937346403888306,2.2788282111633693,-0.010105193388587064
2020-06-02,557.4625925703857,0.0,105400.0,508331.9801331823,402931.9801331823,3.8228840619846522,2.292685157626777,-0.0040859071289101045
2020-06-03,560.2369105082778,0.0,105400.0,510861.7902938697,405461.7902938697,3.846886055919067,2.3040951385717134,0.0
2020-06-04,555.9949250374674,0.0,105400.0,506993.66191572923,401593.66191572923,3.810186545690031,2.2866490583191315,-0.007571770783474152
2020-06-05,567.23510644594,0.0,105400.0,517243.2172196641,411843.2172196641,3.907430903412372,2.3328767288887646,0.0
2020-06-08,571.6788260017119,100.0,105500.0,521395.2503638554,415895.2503638554,3.942135074538913,2.351152484080155,0.0
2020-06-09,575.4663213094591,0.0,105500.0,524849.6061566811,419349.6061566811,3.97487778347565,2.3667293755027963,0.0
2020-06-10,582.8004667848306,0.0,105500.0,531538.6567956229,426038.6567956229,4.038281107067515,2.396892630758595,0.0
2020-06-11,553.6718253842596,0.0,105500.0,504972.1047649479,399472.1047649479,3.786465448008985,2.2770948098985526,-0.049980470265006294
2020-06-12,558.037905806673,0.0,105500.0,508954.15463528223,403454.15463528223,3.82420999654296,2.295051257407106,-0.04248891754456996
2020-06-15,564.5608029616492,100.0,105600.0,515003.26254495635,409403.26254495635,3.876924834706026,2.321878078957561,-0.03129658410159697
2020-06-16,574.5266886092716,0.0,105600.0,524094.33581067174,418494.33581067174,3.9630145436616644,2.3628649333428164,-0.014196588107081465
2020-06-17,576.4356269208794,0.0,105600.0,525835.7061879947,420235.7061879947,3.979504793446919,2.3707158539107214,-0.010921130346831287
2020-06-18,578.1402987258214,0.0,105600.0,527390.7407148483,421790.7407148483,3.9942304991936393,2.377726684409311,-0.007996163909610887
2020-06-19,578.0141875494642,0.0,105600.0,527275.6996653693,421675.69966536935,3.9931410953159974,2.377208024994135,-0.008212552165188236
2020-06-22,585.0322441984313,100.0,105700.0,533777.6564396439,428077.65643964394,4.049930524499943,2.4060712967704188,0.0
2020-06-23,589.6194824287616,0.0,105700.0,537963.0074120008,432263.0074120008,4.089527033226119,2.424937303468166,0.0
2020-06-24,577.6548889651543,0.0,105700.0,527046.6301993097,421346.6301993097,3.986250049189306,2.3757303320648115,-0.020292059235089477
2020-06-25,583.3768265089262,0.0,105700.0,532267.2696472999,426567.2696472999,4.035641150873225,2.399263034445765,-0.010587601166298977
2020-06-26,568.7935096329292,0.0,105700.0,518961.5949902528,413261.5949902528,3.9097596498604803,2.33928599814562,-0.03532103910482409
2020-06-29,575.2641766478368,100.0,105800.0,524965.3178569424,419165.3178569424,3.961865008099645,2.365898011978909,-0.024346729049373184
2020-06-30,586.6216898226124,0.0,105800.0,535329.7743204125,429529.77432041254,4.059827734597472,2.412608234746136,-0.00508428350060719
2020-07-01,593.6877475310437,0.0,105800.0,541778.0034670937,435978.0034670937,4.120775080029241,2.44166892123338,0.0
2020-07-02,597.3893856484207,0.0,105800.0,545155.9847664051,439355.9847664051,4.1527030696257565,2.4568927064410744,0.0
2020-07-06,612.5199648939522,100.0,105900.0,559063.5551255415,453163.5551255415,4.279164826492366,2.5191204772814038,0.0
2020-07-07,607.8928063457093,0.0,105900.0,554840.2222443708,448940.22224437085,4.23928444045676,2.500090289665357,-0.00755429833057597
2020-07-08,616.1317738535355,0.0,105900.0,562360.1509478973,456460.15094789735,4.310294154371079,2.533974820701361,0.0
2020-07-09,621.2190850169764,0.0,105900.0,567003.477578982,461103.477578982,4.354140487053654,2.554897485203154,0.0
2020-07-10,625.9370571557997,0.0,105900.0,571309.6984829332,465409.6984829332,4.394803573965375,2.574301163299117,0.0
2020-07-13,612.4031349121796,100.0,106000.0,559056.8712631481,453056.87126314815,4.274121427010831,2.518639988780927,-0.02162185812279127
2020-07-14,617.4432368348698,0.0,106000.0,563657.9313347148,457657.93133471475,4.317527654101083,2.5393684950970155,-0.01356976747714067
2020-07-15,618.1422162887102,0.0,106000.0,564296.0228862826,458296.02288628265,4.323547385719648,2.5422431988720557,-0.012453074599079628
2020-07-16,613.7938201967339,0.0,106000.0,560326.4143464084,454326.41434640845,4.286098248551023,2.5243594819869672,-0.01940009274134291
2020-07-17,614.873977053065,0.0,106000.0,561312.479044886,455312.47904488596,4.295400745706472,2.5288018600504,-0.01767442904403893
2020-07-20,632.5881987616166,100.0,106100.0,577583.5699420781,471483.5699420781,4.4437659749488985,2.6016554178162123,0.0
