scenario,years,window_start,leverage,index_log_growth,index_volatility,index_last_two_year_return,actual_start,actual_end,contributed,final_value,profit,roi,worst_loss_on_deposits,lump_return,max_nav_drawdown
ideal_no_cost,5,2010-11-01,1,0.16855231293606765,0.17056784289800866,0.40798865814565066,2010-11-01,2015-10-30,26100.0,42129.0999009718,16029.0999009718,0.6141417586579234,-0.1025637057534925,1.3192425931424747,-0.15976866787316046
ideal_no_cost,5,2010-11-01,2,0.16855231293606765,0.17056784289800866,0.40798865814565066,2010-11-01,2015-10-30,26100.0,66712.59137674526,40612.59137674526,1.5560379837833431,-0.21316038815646277,3.649099465044544,-0.3061347771511881
ideal_no_cost,5,2010-11-01,3,0.16855231293606765,0.17056784289800866,0.40798865814565066,2010-11-01,2015-10-30,26100.0,100687.74967765834,74587.74967765834,2.8577681868834612,-0.327031889439628,7.042130439093247,-0.4374406398175922
ideal_no_cost,5,2010-12-01,1,0.16807529881459374,0.16987953655708435,0.38832565611004144,2010-12-01,2015-12-01,26200.0,42403.93781486272,16203.937814862722,0.618470908964226,-0.10879735780685851,1.3158547270437708,-0.15976866787316046
ideal_no_cost,5,2010-12-01,2,0.16807529881459374,0.16987953655708435,0.38832565611004144,2010-12-01,2015-12-01,26200.0,67480.44241793659,41280.44241793659,1.5755894052647554,-0.223534576678031,3.6408961757987504,-0.3061347771511881
ideal_no_cost,5,2010-12-01,3,0.16807529881459374,0.16987953655708435,0.38832565611004144,2010-12-01,2015-12-01,26200.0,102573.62813131427,76373.62813131427,2.9150239744776436,-0.3395086284661901,7.03469751486884,-0.4374406398175922
ideal_no_cost,5,2011-01-01,1,0.15480685207284964,0.1715165175690421,0.3104636034573818,2011-01-03,2015-12-31,26100.0,40609.6824691781,14509.6824691781,0.5559265313861341,-0.11473147155462982,1.164464047282753,-0.15976866787316046
ideal_no_cost,5,2011-01-01,2,0.15480685207284964,0.1715165175690421,0.3104636034573818,2011-01-03,2015-12-31,26100.0,62145.48807495007,36045.48807495007,1.3810531829482788,-0.23307339299499885,3.0433835182930284,-0.3061347771511881
ideal_no_cost,5,2011-01-01,3,0.15480685207284964,0.1715165175690421,0.3104636034573818,2011-01-03,2015-12-31,26100.0,90896.44679371636,64796.44679371636,2.482622482517868,-0.35053657847112885,5.508249077261429,-0.4374406398175922
ideal_no_cost,5,2011-02-01,1,0.1346270319332956,0.17447281279971472,0.2768960668493121,2011-02-01,2016-02-01,26200.0,37618.41197252819,11418.411972528193,0.4358172508598548,-0.1164981987712066,0.9592406170987886,-0.15976866787316046
ideal_no_cost,5,2011-02-01,2,0.1346270319332956,0.17447281279971472,0.2768960668493121,2011-02-01,2016-02-01,26200.0,52936.08148239423,26736.081482394227,1.0204611252822224,-0.2352320170719342,2.296006292995869,-0.3061347771511881
ideal_no_cost,5,2011-02-01,3,0.1346270319332956,0.17447281279971472,0.2768960668493121,2011-02-01,2016-02-01,26200.0,70948.1337610796,44748.1337610796,1.7079440366824277,-0.35207193155580074,3.752240334808935,-0.4374406398175922
ideal_no_cost,5,2011-03-01,1,0.13783162778702857,0.1763752842022311,0.21079737437321855,2011-03-01,2016-03-01,26200.0,37755.83899104356,11555.838991043558,0.44106255691005947,-0.1142895265422289,0.9916340708395026,-0.1612856880143443
ideal_no_cost,5,2011-03-01,2,0.13783162778702857,0.1763752842022311,0.21079737437321855,2011-03-01,2016-03-01,26200.0,53208.01590691244,27008.015906912442,1.0308403017905512,-0.23051206071785535,2.3942442831086805,-0.3061347771511881
ideal_no_cost,5,2011-03-01,3,0.13783162778702857,0.1763752842022311,0.21079737437321855,2011-03-01,2016-03-01,26200.0,71287.64421747565,45087.64421747565,1.7209024510486892,-0.34493062678284503,3.940960922925224,-0.4387713219784779
ideal_no_cost,5,2011-04-01,1,0.1444575374468883,0.17542012869983145,0.26954134407639807,2011-04-01,2016-04-01,26200.0,39078.55487885209,12878.55487885209,0.49154789613939265,-0.11583178847559117,1.0587505658165672,-0.1612856880143443
ideal_no_cost,5,2011-04-01,2,0.1444575374468883,0.17542012869983145,0.26954134407639807,2011-04-01,2016-04-01,26200.0,57108.74096654649,30908.740966546487,1.179722937654446,-0.23220868852107868,2.6333538705942696,-0.3061347771511881
ideal_no_cost,5,2011-04-01,3,0.1444575374468883,0.17542012869983145,0.26954134407639807,2011-04-01,2016-04-01,26200.0,79531.4874966765,53331.487496676506,2.035552957888416,-0.34577471278143845,4.487031682168011,-0.4387713219784779
ideal_no_cost,5,2011-05-01,1,0.1309645211761151,0.17573795415100252,0.2452173015647776,2011-05-02,2016-04-29,26100.0,36848.93803227915,10748.938032279148,0.41183670621759183,-0.11349017963995112,0.9223134789405711,-0.1612856880143443
ideal_no_cost,5,2011-05-01,2,0.1309645211761151,0.17573795415100252,0.2452173015647776,2011-05-02,2016-04-29,26100.0,51077.01405084165,24977.01405084165,0.9569737184230518,-0.22680322043255186,2.166142970087643,-0.3061347771511881
ideal_no_cost,5,2011-05-01,3,0.1309645211761151,0.17573795415100252,0.2452173015647776,2011-05-02,2016-04-29,26100.0,67646.88547765093,41546.885477650925,1.5918346926303037,-0.3370779745170219,3.459968585805889,-0.4387713219784779
ideal_no_cost,5,2011-06-01,1,0.1458468670106758,0.17545974796955968,0.24127581031895273,2011-06-01,2016-06-01,26200.0,38159.63173690626,11959.63173690626,0.456474493775048,-0.10493538235419086,1.0731079796729164,-0.1612856880143443
ideal_no_cost,5,2011-06-01,2,0.1458468670106758,0.17545974796955968,0.24127581031895273,2011-06-01,2016-06-01,26200.0,54665.8920720988,28465.892072098803,1.0864844302327787,-0.21052369683559147,2.6835623362650107,-0.3061347771511881
ideal_no_cost,5,2011-06-01,3,0.1458468670106758,0.17545974796955968,0.24127581031895273,2011-06-01,2016-06-01,26200.0,74994.78229932436,48794.78229932436,1.8623962709665784,-0.3143860929291399,4.599832846941782,-0.4387713219784779
ideal_no_cost,5,2011-07-01,1,0.13889600992480247,0.17588468071903746,0.16811938409817428,2011-07-01,2016-07-01,26200.0,37040.03633333749,10840.036333337492,0.41374184478387366,-0.11526640883309158,1.0022662188778937,-0.1612856880143443
ideal_no_cost,5,2011-07-01,2,0.13889600992480247,0.17588468071903746,0.16811938409817428,2011-07-01,2016-07-01,26200.0,51420.53971837022,25220.539718370223,0.962616019785123,-0.2262593972930408,2.433221800973334,-0.3061347771511881
ideal_no_cost,5,2011-07-01,3,0.13889600992480247,0.17588468071903746,0.16811938409817428,2011-07-01,2016-07-01,26200.0,68310.94634734846,42110.946347348465,1.6072880285247506,-0.3313402926352488,4.0316245183547865,-0.4387713219784779
ideal_no_cost,5,2011-08-01,1,0.15339332315877413,0.17489425447523027,0.25659719508180023,2011-08-01,2016-08-01,26200.0,39163.700381841096,12963.700381841096,0.4947977244977517,-0.07430603648629963,1.1528606063428941,-0.1612856880143443
ideal_no_cost,5,2011-08-01,2,0.15339332315877413,0.17489425447523027,0.25659719508180023,2011-08-01,2016-08-01,26200.0,57651.73182335816,31451.73182335816,1.200447779517487,-0.14814150084600142,2.975712922858441,-0.30504247454462263
ideal_no_cost,5,2011-08-01,3,0.15339332315877413,0.17489425447523027,0.25659719508180023,2011-08-01,2016-08-01,26200.0,81514.06671768503,55314.066717685026,2.1112239205223293,-0.22108264751889395,5.2860799199491195,-0.4387713219784779
ideal_no_cost,5,2011-09-01,1,0.16644319207704408,0.16350710659240314,0.1973610853001302,2011-09-01,2016-09-01,26200.0,38931.596606702224,12731.596606702224,0.4859388017825277,-0.052122429970082984,1.2980822109904984,-0.1612856880143443
ideal_no_cost,5,2011-09-01,2,0.16644319207704408,0.16350710659240314,0.1973610853001302,2011-09-01,2016-09-01,26200.0,57019.2705368401,30819.2705368401,1.176308035757256,-0.10333356040384178,3.6204304550245263,-0.30504247454462263
ideal_no_cost,5,2011-09-01,3,0.16644319207704408,0.16350710659240314,0.1973610853001302,2011-09-01,2016-09-01,26200.0,80349.1262546449,54149.1262546449,2.066760544070416,-0.1591033693783549,7.118947130591025,-0.4387713219784779
ideal_no_cost,5,2011-10-01,1,0.18301255976535294,0.16100511272960605,0.23406248939083585,2011-10-03,2016-09-30,26100.0,38931.61343577485,12831.613435774852,0.49163269868869164,-0.06014155230503215,1.4929189759201353,-0.1612856880143443
ideal_no_cost,5,2011-10-01,2,0.18301255976535294,0.16100511272960605,0.23406248939083585,2011-10-03,2016-09-30,26100.0,57180.81366630384,31080.81366630384,1.1908357726553196,-0.11968215908353352,4.459833980048723,-0.30504247454462263
ideal_no_cost,5,2011-10-01,3,0.18301255976535294,0.16100511272960605,0.23406248939083585,2011-10-03,2016-09-30,26100.0,80807.56457726668,54707.564577266676,2.0960752711596427,-0.1788302592859643,9.496150741691023,-0.4387713219784779
ideal_no_cost,5,2011-11-01,1,0.15872831576503135,0.157262448210623,0.1720031469484271,2011-11-01,2016-11-01,26200.0,37678.063494734524,11478.063494734524,0.4380940265165849,-0.06563593248811073,1.2110863109670218,-0.1612856880143443
ideal_no_cost,5,2011-11-01,2,0.15872831576503135,0.157262448210623,0.1720031469484271,2011-11-01,2016-11-01,26200.0,53391.87093751377,27191.87093751377,1.0378576693707546,-0.12827752608650156,3.320481285736202,-0.30504247454462263
ideal_no_cost,5,2011-11-01,3,0.15872831576503135,0.157262448210623,0.1720031469484271,2011-11-01,2016-11-01,26200.0,72881.36087046891,46681.36087046891,1.781731330933928,-0.18835181465773476,6.453291496571756,-0.4387713219784779
ideal_no_cost,5,2011-12-01,1,0.15642911003330442,0.1540921751648567,0.13201282833150674,2011-12-01,2016-12-01,26200.0,37014.462154096494,10814.462154096494,0.41276573107238534,-0.03609484405882313,1.185802312457719,-0.1612856880143443
ideal_no_cost,5,2011-12-01,2,0.15642911003330442,0.1540921751648567,0.13201282833150674,2011-12-01,2016-12-01,26200.0,51450.1912200254,25250.1912200254,0.9637477564895192,-0.07117223830519281,3.242999362854105,-0.30504247454462263
ideal_no_cost,5,2011-12-01,3,0.15642911003330442,0.1540921751648567,0.13201282833150674,2011-12-01,2016-12-01,26200.0,68826.28400730515,42626.28400730515,1.6269574048589752,-0.10570227211387528,6.3072181089884705,-0.4387713219784779
ideal_no_cost,5,2012-01-01,1,0.1610766910901256,0.15260346224544274,0.16467702999502687,2012-01-03,2016-12-30,26100.0,37309.61598718899,11209.61598718899,0.42948720257429085,-0.04557421890645541,1.2332698816922392,-0.1612856880143443
ideal_no_cost,5,2012-01-01,2,0.1610766910901256,0.15260346224544274,0.16467702999502687,2012-01-03,2016-12-30,26100.0,52425.73646486973,26325.736464869733,1.0086489066999897,-0.0915543460180126,3.439494679221032,-0.30504247454462263
ideal_no_cost,5,2012-01-01,3,0.1610766910901256,0.15260346224544274,0.16467702999502687,2012-01-03,2016-12-30,26100.0,70874.31606436563,44774.31606436563,1.7154910369488747,-0.13821813161805008,6.847445224188876,-0.4387713219784779
ideal_no_cost,5,2012-02-01,1,0.1584802697886315,0.15241406735195653,0.2613711214737202,2012-02-01,2017-02-01,26200.0,39126.54171003809,12926.541710038087,0.49337945458160637,-0.06495163020459305,1.2083445744128736,-0.1612856880143443
ideal_no_cost,5,2012-02-01,2,0.1584802697886315,0.15241406735195653,0.2613711214737202,2012-02-01,2017-02-01,26200.0,57465.758736351076,31265.758736351076,1.1933495700897359,-0.1288889947228048,3.341835277489948,-0.30504247454462263
ideal_no_cost,5,2012-02-01,3,0.1584802697886315,0.15241406735195653,0.2613711214737202,2012-02-01,2017-02-01,26200.0,81261.68119250283,55061.68119250283,2.101590885210032,-0.191858308745539,6.592198526915456,-0.4387713219784779
ideal_no_cost,5,2012-03-01,1,0.1555464200444328,0.15209843017407063,0.23305694023278845,2012-03-01,2017-03-01,26200.0,40518.45112957151,14318.451129571513,0.5465057683042562,-0.0758128414716257,1.1752459257484449,-0.1612856880143443
ideal_no_cost,5,2012-03-01,2,0.1555464200444328,0.15209843017407063,0.23305694023278845,2012-03-01,2017-03-01,26200.0,61716.891801981714,35516.891801981714,1.3556065573275462,-0.14859211405278638,3.215107003370929,-0.30504247454462263
ideal_no_cost,5,2012-03-01,3,0.1555464200444328,0.15209843017407063,0.23305694023278845,2012-03-01,2017-03-01,26200.0,90658.99303917971,64458.99303917971,2.4602669098923555,-0.21846067864230045,6.2684919248660735,-0.4387713219784779
ideal_no_cost,5,2012-04-01,1,0.14701211218058033,0.1515534271686821,0.28596117215193084,2012-04-02,2017-03-31,26100.0,40199.500985576124,14099.500985576124,0.5402107657308859,-0.07593016871845615,1.0827104418451734,-0.1612856880143443
ideal_no_cost,5,2012-04-01,2,0.14701211218058033,0.1515534271686821,0.28596117215193084,2012-04-02,2017-03-31,26100.0,61109.15716049136,35009.15716049136,1.341347017643347,-0.14714952019345184,2.8673915809254455,-0.30504247454462263
ideal_no_cost,5,2012-04-01,3,0.14701211218058033,0.1515534271686821,0.28596117215193084,2012-04-02,2017-03-31,26100.0,89795.34796306242,63695.34796306242,2.440434787856798,-0.21421300172183966,5.395838003214271,-0.4387713219784779
ideal_no_cost,5,2012-05-01,1,0.1580347534036118,0.15016441261818358,0.288736275468805,2012-05-01,2017-05-01,26200.0,41276.30993629596,15076.309936295962,0.5754316769578611,-0.06452828170012825,1.2024754812473502,-0.1612856880143443
ideal_no_cost,5,2012-05-01,2,0.1580347534036118,0.15016441261818358,0.288736275468805,2012-05-01,2017-05-01,26200.0,64337.126833044786,38137.126833044786,1.4556155279788086,-0.12492042137632742,3.333609270313107,-0.30504247454462263
ideal_no_cost,5,2012-05-01,3,0.1580347534036118,0.15016441261818358,0.288736275468805,2012-05-01,2017-05-01,26200.0,97163.88348597992,70963.88348597992,2.708545171220608,-0.18186124613771326,6.609196162384162,-0.4387713219784779
ideal_no_cost,5,2012-06-01,1,0.18530493652662192,0.14854488380926797,0.3189096925820414,2012-06-01,2017-06-01,26200.0,42199.79721744927,15999.797217449268,0.6106792831087506,-0.0499297568120326,1.5241818646124674,-0.1612856880143443
ideal_no_cost,5,2012-06-01,2,0.18530493652662192,0.14854488380926797,0.3189096925820414,2012-06-01,2017-06-01,26200.0,67332.13739909604,41132.13739909604,1.5699289083624444,-0.10041545436382582,4.704826537707578,-0.30504247454462263
ideal_no_cost,5,2012-06-01,3,0.18530493652662192,0.14854488380926797,0.3189096925820414,2012-06-01,2017-06-01,26200.0,104228.4771317796,78028.4771317796,2.9781861500679234,-0.1517794638084522,10.531955449836648,-0.4387713219784779
ideal_no_cost,5,2012-07-01,1,0.16643671365652837,0.14744783786087867,0.31680091251358644,2012-07-02,2017-06-30,26100.0,40184.25905641367,14084.25905641367,0.5396267837706388,-0.064819320270742,1.2948683613991294,-0.1612856880143443
ideal_no_cost,5,2012-07-01,2,0.16643671365652837,0.14744783786087867,0.31680091251358644,2012-07-02,2017-06-30,26100.0,61204.000303293666,35104.000303293666,1.3449808545323245,-0.127822826162728,3.7233403752236782,-0.30504247454462263
ideal_no_cost,5,2012-07-01,3,0.16643671365652837,0.14744783786087867,0.31680091251358644,2012-07-02,2017-06-30,26100.0,90343.61509499855,64243.615094998546,2.4614411913792544,-0.1892831055695634,7.709284608200891,-0.4387713219784779
ideal_no_cost,5,2012-08-01,1,0.1741126506447946,0.14639717087390905,0.3193960372877189,2012-08-01,2017-08-01,26200.0,41508.13557465235,15308.135574652348,0.5842799837653567,-0.07485233508436029,1.3868203400721701,-0.1612856880143443
ideal_no_cost,5,2012-08-01,2,0.1741126506447946,0.14639717087390905,0.3193960372877189,2012-08-01,2017-08-01,26200.0,65121.454617138996,38921.454617138996,1.4855517029442367,-0.1459743276006259,4.116908866097799,-0.30504247454462263
ideal_no_cost,5,2012-08-01,3,0.1741126506447946,0.14639717087390905,0.3193960372877189,2012-08-01,2017-08-01,26200.0,99116.13377331194,72916.13377331194,2.783058540966105,-0.21373786829761443,8.84155015881653,-0.4387713219784779
ideal_no_cost,5,2012-09-01,1,0.16731244295182968,0.14691009053404763,0.481602695223198,2012-09-04,2017-09-01,26100.0,41475.3598023822,15375.359802382198,0.5890942453019998,-0.07726709710505997,1.303870970162707,-0.1612856880143443
ideal_no_cost,5,2012-09-01,2,0.16731244295182968,0.14691009053404763,0.481602695223198,2012-09-04,2017-09-01,26100.0,65268.63918393091,39168.63918393091,1.5007141449781956,-0.14963559368564383,3.7639145107405803,-0.30504247454462263
ideal_no_cost,5,2012-09-01,3,0.16731244295182968,0.14691009053404763,0.481602695223198,2012-09-04,2017-09-01,26100.0,99672.70578977161,73572.70578977161,2.8188776164663456,-0.21765464952146163,7.830785933878037,-0.4387713219784779
ideal_no_cost,5,2012-10-01,1,0.16527310387141472,0.14633327074737904,0.5009184569922527,2012-10-01,2017-09-29,26100.0,40928.67028175576,14828.67028175576,0.5681482866573089,-0.06382444166795076,1.2815715521426059,-0.1612856880143443
ideal_no_cost,5,2012-10-01,2,0.16527310387141472,0.14633327074737904,0.5009184569922527,2012-10-01,2017-09-29,26100.0,63650.61780051043,37550.61780051043,1.4387209885253038,-0.12418190267250795,3.6760381772821002,-0.30504247454462263
ideal_no_cost,5,2012-10-01,3,0.16527310387141472,0.14633327074737904,0.5009184569922527,2012-10-01,2017-09-29,26100.0,96204.79200805718,70104.79200805718,2.6860073566305434,-0.18159783298393062,7.598139652701411,-0.4387713219784779
ideal_no_cost,5,2012-11-01,1,0.18169192299893347,0.1456075680081386,0.3615306142089967,2012-11-01,2017-11-01,26200.0,42333.53356581245,16133.533565812453,0.6157837238859716,-0.04518873367165532,1.4789969696407201,-0.1612856880143443
ideal_no_cost,5,2012-11-01,2,0.18169192299893347,0.1456075680081386,0.3615306142089967,2012-11-01,2017-11-01,26200.0,67911.47678814095,41711.47678814095,1.592041098784006,-0.08838956015704735,4.524971717471901,-0.30504247454462263
ideal_no_cost,5,2012-11-01,3,0.18169192299893347,0.1456075680081386,0.3615306142089967,2012-11-01,2017-11-01,26200.0,105999.35786804777,79799.35786804777,3.0457770178644186,-0.1301245315132843,10.05781603891859,-0.4387713219784779
ideal_no_cost,5,2012-12-01,1,0.18568959526329137,0.14466807700072415,0.37696737264758173,2012-12-03,2017-12-01,26100.0,42136.91860836321,16036.918608363208,0.6144413259909276,-0.020195344907776858,1.5264704872608963,-0.1612856880143443
ideal_no_cost,5,2012-12-01,2,0.18568959526329137,0.14466807700072415,0.37696737264758173,2012-12-03,2017-12-01,26100.0,67507.83216146854,41407.83216146854,1.586506979366611,-0.04022755415639534,4.746306306964081,-0.30504247454462263
ideal_no_cost,5,2012-12-01,3,0.18568959526329137,0.14466807700072415,0.37696737264758173,2012-12-03,2017-12-01,26100.0,105202.07545196061,79102.07545196061,3.030730860228376,-0.06055647632583683,10.752650613220078,-0.4387713219784779
ideal_no_cost,5,2013-01-01,1,0.18207493191954102,0.14321243395658192,0.39691122515370725,2013-01-02,2017-12-29,26100.0,41908.171789398366,15808.171789398366,0.6056770800535773,-0.013407523482972139,1.4788006528499738,-0.1612856880143443
ideal_no_cost,5,2013-01-01,2,0.18207493191954102,0.14321243395658192,0.39691122515370725,2013-01-02,2017-12-29,26100.0,66772.56655192311,40672.56655192311,1.5583358832154448,-0.02729738185475028,4.543239470853606,-0.30504247454462263
ideal_no_cost,5,2013-01-01,3,0.18207493191954102,0.14321243395658192,0.39691122515370725,2013-01-02,2017-12-29,26100.0,103473.28343387597,77373.28343387597,2.9644936181561676,-0.042134993743695004,10.169771941926156,-0.4387713219784779
ideal_no_cost,5,2013-02-01,1,0.1956707288022195,0.14364963449789145,0.6493399027225064,2013-02-01,2018-02-01,26200.0,44671.19972753027,18471.19972753027,0.7050076231881783,-0.01639696419155845,1.6584411753621566,-0.1612856880143443
ideal_no_cost,5,2013-02-01,2,0.1956707288022195,0.14364963449789145,0.6493399027225064,2013-02-01,2018-02-01,26200.0,75608.29464592907,49408.29464592907,1.8858127727453842,-0.03259103388347606,5.370770620618237,-0.30504247454462263
ideal_no_cost,5,2013-02-01,3,0.1956707288022195,0.14364963449789145,0.6493399027225064,2013-02-01,2018-02-01,26200.0,124455.86493079865,98255.86493079865,3.750223852320559,-0.04906980252001758,12.746283524069405,-0.4387713219784779
ideal_no_cost,5,2013-03-01,1,0.1922856644173404,0.14738839358090514,0.5946427235627072,2013-03-01,2018-03-01,26200.0,43121.044679302206,16921.044679302206,0.6458413999733665,-0.015394189169002925,1.6138299884492309,-0.1612856880143443
ideal_no_cost,5,2013-03-01,2,0.1922856644173404,0.14738839358090514,0.5946427235627072,2013-03-01,2018-03-01,26200.0,70007.04371755691,43807.04371755691,1.6720245693724012,-0.03199953259923305,5.1242487367175045,-0.30504247454462263
ideal_no_cost,5,2013-03-01,3,0.1922856644173404,0.14738839358090514,0.5946427235627072,2013-03-01,2018-03-01,26200.0,109787.7075720305,83587.7075720305,3.1903705180164312,-0.05024750378174092,11.844237398348142,-0.4387713219784779
ideal_no_cost,5,2013-04-01,1,0.18389997295512986,0.15073580152664356,0.5079571001506813,2013-04-01,2018-03-29,26100.0,41182.874133201316,15082.874133201316,0.5778878978238051,-0.01905088987839354,1.5027308925157459,-0.1612856880143443
ideal_no_cost,5,2013-04-01,2,0.18389997295512986,0.15073580152664356,0.5079571001506813,2013-04-01,2018-03-29,26100.0,63767.06390901245,37667.06390901245,1.4431825252495192,-0.03877678087442393,4.5868878345897475,-0.30504247454462263
ideal_no_cost,5,2013-04-01,3,0.18389997295512986,0.15073580152664356,0.5079571001506813,2013-04-01,2018-03-29,26100.0,94861.42001161746,68761.42001161746,2.6345371651960714,-0.05969599605392151,10.107523580515958,-0.4387713219784779
ideal_no_cost,5,2013-05-01,1,0.18125188208721027,0.15202097963432182,0.5609533272838509,2013-05-01,2018-05-01,26200.0,41322.43587880149,15122.435878801487,0.5771922091145605,-0.036996768937340385,1.4735492983707874,-0.1612856880143443
ideal_no_cost,5,2013-05-01,2,0.18125188208721027,0.15202097963432182,0.5609533272838509,2013-05-01,2018-05-01,26200.0,63714.25983602473,37514.25983602473,1.4318419784742265,-0.07339974731409193,4.446709397595066,-0.30504247454462263
ideal_no_cost,5,2013-05-01,3,0.18125188208721027,0.15202097963432182,0.5609533272838509,2013-05-01,2018-05-01,26200.0,93995.64550767657,67795.64550767657,2.5876200575449073,-0.10962030546730406,9.66043604981282,-0.4387713219784779
ideal_no_cost,5,2013-06-01,1,0.18500310740237766,0.15234443006492113,0.6032368087733717,2013-06-03,2018-06-01,26100.0,43029.426822417634,16929.426822417634,0.648637043004507,-0.035759752327098826,1.5178238669308906,-0.1612856880143443
ideal_no_cost,5,2013-06-01,2,0.18500310740237766,0.15234443006492113,0.6032368087733717,2013-06-03,2018-06-01,26100.0,69328.72464610988,43228.724646109884,1.6562729749467389,-0.07096109028847764,4.640621025378087,-0.30504247454462263
ideal_no_cost,5,2013-06-01,3,0.18500310740237766,0.15234443006492113,0.6032368087733717,2013-06-03,2018-06-01,26100.0,106837.95031905704,80737.95031905704,3.093408058201419,-0.10604283765270872,10.22656939447505,-0.4387713219784779
ideal_no_cost,5,2013-07-01,1,0.1879332326906769,0.15184999209897948,0.6501525846922107,2013-07-01,2018-06-29,26100.0,42164.30810011528,16064.308100115282,0.6154907318051832,-0.0004997501249374148,1.554937752750197,-0.1612856880143443
ideal_no_cost,5,2013-07-01,2,0.1879332326906769,0.15184999209897948,0.6501525846922107,2013-07-01,2018-06-29,26100.0,66552.17711433335,40452.177114333346,1.5498918434610478,-0.0004997501249374148,4.812389413476361,-0.30504247454462263
ideal_no_cost,5,2013-07-01,3,0.1879332326906769,0.15184999209897948,0.6501525846922107,2013-07-01,2018-06-29,26100.0,100405.79758633355,74305.79758633355,2.8469654247637375,-0.0059741068535923425,10.756210148654496,-0.4387713219784779
ideal_no_cost,5,2013-08-01,1,0.18107895149385803,0.15249903362017142,0.5641626407348277,2013-08-01,2018-08-01,26200.0,43040.87344077065,16840.87344077065,0.6427814290370477,-0.018022266743306536,1.4714117096619006,-0.1612856880143443
ideal_no_cost,5,2013-08-01,2,0.18107895149385803,0.15249903362017142,0.5641626407348277,2013-08-01,2018-08-01,26200.0,69064.97824674139,42864.97824674139,1.63606787201303,-0.03596464189824489,4.433425986309214,-0.30504247454462263
ideal_no_cost,5,2013-08-01,3,0.18107895149385803,0.15249903362017142,0.5641626407348277,2013-08-01,2018-08-01,26200.0,105832.13900841348,79632.13900841348,3.0393946186417358,-0.05431024916517346,9.61024408252725,-0.4387713219784779
ideal_no_cost,5,2013-09-01,1,0.19366342445168533,0.15223165558498977,0.6400627005094417,2013-09-03,2018-08-31,26100.0,44475.21663320993,18375.21663320993,0.704031288628733,-0.011705800894012963,1.6277129720052166,-0.1612856880143443
ideal_no_cost,5,2013-09-01,2,0.19366342445168533,0.15223165558498977,0.6400627005094417,2013-09-03,2018-08-31,26100.0,74067.67354696999,47967.67354696999,1.8378418983513405,-0.02353399925584254,5.144523657182806,-0.30504247454462263
ideal_no_cost,5,2013-09-01,3,0.19366342445168533,0.15223165558498977,0.6400627005094417,2013-09-03,2018-08-31,26100.0,117831.96475353326,91731.96475353326,3.514634664886332,-0.07227434280187017,11.766883434041686,-0.4387713219784779
ideal_no_cost,5,2013-10-01,1,0.1829108569613196,0.15244179370236682,0.605703600843454,2013-10-01,2018-10-01,26200.0,43926.71442258393,17726.71442258393,0.6765921535337378,-0.028744125844946344,1.4941500036774293,-0.1612856880143443
ideal_no_cost,5,2013-10-01,2,0.1829108569613196,0.15244179370236682,0.605703600843454,2013-10-01,2018-10-01,26200.0,72066.35109048453,45866.35109048453,1.7506240874230738,-0.05667211412427586,4.534346085871349,-0.30504247454462263
ideal_no_cost,5,2013-10-01,3,0.1829108569613196,0.15244179370236682,0.605703600843454,2013-10-01,2018-10-01,26200.0,113010.9749749814,86810.9749749814,3.313395991411504,-0.09933167146982125,9.908797217368425,-0.4387713219784779
ideal_no_cost,5,2013-11-01,1,0.15962472353766052,0.15793685709510544,0.5162803081867497,2013-11-01,2018-11-01,26200.0,40116.119963525925,13916.119963525925,0.5311496169284704,-0.022027462996622726,1.2200525619239553,-0.1612856880143443
ideal_no_cost,5,2013-11-01,2,0.15962472353766052,0.15793685709510544,0.5162803081867497,2013-11-01,2018-11-01,26200.0,59567.56680518837,33367.56680518837,1.2735712521064264,-0.052558166491709746,3.3469386810566766,-0.30504247454462263
ideal_no_cost,5,2013-11-01,3,0.15962472353766052,0.15793685709510544,0.5162803081867497,2013-11-01,2018-11-01,26200.0,83751.06343674724,57551.06343674724,2.196605474685009,-0.12217774432306083,6.4926679843498105,-0.4387713219784779
ideal_no_cost,5,2013-12-01,1,0.15024697342659482,0.16103117645647388,0.4759914286879443,2013-12-02,2018-11-30,26100.0,38822.97915426198,12722.979154261979,0.48747046568053554,-0.03371414759622404,1.116629263160144,-0.1612856880143443
ideal_no_cost,5,2013-12-01,2,0.15024697342659482,0.16103117645647388,0.4759914286879443,2013-12-02,2018-11-30,26100.0,55753.100629201654,29653.100629201654,1.1361341237242013,-0.07052095043676454,2.932165479667095,-0.30504247454462263
ideal_no_cost,5,2013-12-01,3,0.15024697342659482,0.16103117645647388,0.4759914286879443,2013-12-02,2018-11-30,26100.0,75491.35998189487,49391.35998189487,1.892389271336968,-0.1460432270051203,5.399194487526353,-0.4387713219784779
ideal_no_cost,5,2014-01-01,1,0.126914406662969,0.16716514439451183,0.31748203775927064,2014-01-02,2018-12-31,26200.0,35119.82699274001,8919.82699274001,0.3404514119366415,-0.03866287160496884,0.8838232569983402,-0.22720516409128555
ideal_no_cost,5,2014-01-01,2,0.126914406662969,0.16716514439451183,0.31748203775927064,2014-01-02,2018-12-31,26200.0,45071.39833207205,18871.39833207205,0.7202823790867194,-0.08163268359911013,2.084863385224161,-0.417147128220161
