date,open,high,low,close,volume,adj_close,adj_open
2020-06-01,100.0199966430664,100.0199966430664,100.01000213623047,100.01000213623047,1600,83.57561492919922,83.58396706435455
2020-06-02,100.0199966430664,100.0199966430664,100.01300048828125,100.01300048828125,4000,83.57811737060547,83.58396386499042
2020-06-03,100.01499938964844,100.01499938964844,100.01499938964844,100.01499938964844,100,83.57977294921875,83.57977294921875
2020-06-04,100.0,100.02100372314453,100.0,100.01499938964844,2400,83.57977294921875,83.56723837351667
2020-06-05,100.0199966430664,100.0199966430664,100.01000213623047,100.01000213623047,400,83.57561492919922,83.58396706435455
2020-06-08,100.01000213623047,100.01000213623047,100.01000213623047,100.01000213623047,100,83.57561492919922,83.57561492919922
2020-06-09,100.01000213623047,100.01000213623047,100.01000213623047,100.01000213623047,100,83.57561492919922,83.57561492919922
2020-06-10,100.0199966430664,100.0199966430664,100.01499938964844,100.01499938964844,12300,83.57977294921875,83.58394901589467
2020-06-11,100.0199966430664,100.02999877929688,100.01499938964844,100.01499938964844,7587100,83.57977294921875,83.58394901589467
2020-06-12,100.01000213623047,100.0199966430664,100.01000213623047,100.01499938964844,4900,83.57977294921875,83.57559688254283
2020-06-15,100.0199966430664,100.0199966430664,100.01499938964844,100.01499938964844,8500,83.57977294921875,83.58394901589467
2020-06-16,100.01499938964844,100.01499938964844,100.01499938964844,100.01499938964844,100,83.57977294921875,83.57977294921875
2020-06-17,100.02999877929688,100.02999877929688,100.01499938964844,100.0199966430664,4600,83.58393096923828,83.59228947645975
2020-06-18,100.02999877929688,100.02999877929688,100.0199966430664,100.02400207519531,19600,83.58729553222656,83.59230681219495
2020-06-19,100.0250015258789,100.02899932861328,100.0199966430664,100.0250015258789,5600,83.58815002441406,83.58815002441406
2020-06-22,100.02999877929688,100.02999877929688,100.01000213623047,100.0199966430664,22500,83.58393096923828,83.59228947645975
2020-06-23,100.02999877929688,100.02999877929688,100.0199966430664,100.0199966430664,1500,83.58393096923828,83.59228947645975
2020-06-24,100.01000213623047,100.02999877929688,100.01000213623047,100.0199966430664,17100,83.58393096923828,83.57557883768975
2020-06-25,100.0199966430664,100.0199966430664,100.01000213623047,100.0199966430664,10700,83.58393096923828,83.58393096923828
2020-06-26,100.02999877929688,100.02999877929688,100.01000213623047,100.01499938964844,51200,83.57977294921875,83.59230752492084
2020-06-29,100.0250015258789,100.0250015258789,100.0199966430664,100.0250015258789,3700,83.58815002441406,83.58815002441406
2020-06-30,100.0250015258789,100.0250015258789,100.0250015258789,100.0250015258789,700,83.58815002441406,83.58815002441406
2020-07-01,100.0199966430664,100.0199966430664,100.01499938964844,100.01499938964844,15100,83.58478546142578,83.58896177855208
2020-07-02,100.0199966430664,100.02999877929688,100.0199966430664,100.02100372314453,5300,83.58981323242188,83.5889715928411
2020-07-06,100.01499938964844,100.0199966430664,100.01499938964844,100.01499938964844,2400,83.58478546142578,83.58478546142578
2020-07-07,100.01100158691406,100.0199966430664,100.01100158691406,100.01499938964844,3900,83.58478546142578,83.58144440772475
2020-07-08,100.0199966430664,100.02999877929688,100.01499938964844,100.01499938964844,18700,83.58478546142578,83.58896177855208
2020-07-09,100.02999877929688,100.02999877929688,100.0250015258789,100.0250015258789,400,83.59317016601562,83.5973464844256
2020-07-10,100.02999877929688,100.02999877929688,100.0250015258789,100.02899932861328,26400,83.59648895263672,83.59732421609623
2020-07-13,100.02999877929688,100.02999877929688,100.0250015258789,100.0250015258789,1000,83.59317016601562,83.5973464844256
2020-07-14,100.0199966430664,100.02999877929688,100.01000213623047,100.0199966430664,6500,83.58894348144531,83.58894348144531
2020-07-15,100.02999877929688,100.02999877929688,100.01599884033203,100.0199966430664,9100,83.58894348144531,83.59730248992484
2020-07-16,100.02999877929688,100.02999877929688,100.01000213623047,100.0199966430664,14700,83.58894348144531,83.59730248992484
2020-07-17,100.02999877929688,100.02999877929688,100.0199966430664,100.0199966430664,18300,83.58894348144531,83.59730248992484
2020-07-20,100.02999877929688,100.02999877929688,100.0199966430664,100.0199966430664,1200,83.58894348144531,83.59730248992484
2020-07-21,100.02999877929688,100.02999877929688,100.01000213623047,100.0199966430664,157200,83.58894348144531,83.59730248992484
2020-07-22,100.02999877929688,100.02999877929688,100.01000213623047,100.0199966430664,9000,83.58894348144531,83.59730248992484
2020-07-23,100.0199966430664,100.02999877929688,100.01000213623047,100.0199966430664,10600,83.58894348144531,83.58894348144531
2020-07-24,100.0199966430664,100.02999877929688,100.0199966430664,100.0199966430664,1400,83.58894348144531,83.58894348144531
2020-07-27,100.02999877929688,100.02999877929688,100.0199966430664,100.0199966430664,23900,83.58894348144531,83.59730248992484
2020-07-28,100.02999877929688,100.02999877929688,100.01000213623047,100.0199966430664,16000,83.58894348144531,83.59730248992484
2020-07-29,100.02999877929688,100.02999877929688,100.0199966430664,100.0250015258789,1600,83.59317016601562,83.5973464844256
2020-07-30,100.02999877929688,100.04000091552734,100.01000213623047,100.0199966430664,17000,83.58894348144531,83.59730248992484
2020-07-31,100.02999877929688,100.02999877929688,100.0250015258789,100.0250015258789,1400,83.59317016601562,83.5973464844256
2020-08-03,100.01499938964844,100.01499938964844,100.01499938964844,100.01499938964844,300,83.593994140625,83.593994140625
2020-08-04,100.0199966430664,100.0199966430664,100.01000213623047,100.01499938964844,1400,83.593994140625,83.59817091786331
2020-08-05,100.01000213623047,100.0199966430664,100.01000213623047,100.01499938964844,12800,83.593994140625,83.58981736338669
2020-08-06,100.01000213623047,100.0199966430664,100.01000213623047,100.01499938964844,21500,83.593994140625,83.58981736338669
2020-08-07,100.0199966430664,100.02999877929688,100.0199966430664,100.0199966430664,10000,83.59813690185547,83.59813690185547
2020-08-10,100.0199966430664,100.0199966430664,100.0,100.01499938964844,25600,83.593994140625,83.59817091786331
2020-08-11,100.0199966430664,100.0199966430664,100.01499938964844,100.01499938964844,20600,83.593994140625,83.59817091786331
